model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.03742346540093422,"[7.215749064926058e-06, 1.8684057067730464e-05, 2.4827236302371603e-06, 0.9588546752929688, 0.00369347189553082]","performance review

---

In this trans",False,0,False,0,"Speaker0: Ah,
Speaker0: For every month we got this in our work location.
Speaker0: Based on, based on our performance they develop the
Speaker0: They develop our score card in what, in what ah,
Speaker0: with using watt tool.
Speaker0: We say, we say, yes, yes.",Opera,"['Sing', 'Stage', 'Music', 'Pavarotti', 'Tenor']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.1703922152519226,"[0.009112152270972729, 0.6282829642295837, 0.04819110035896301, 0.13220453262329102, 0.01181703805923462]","lead actor

---

In this trans",False,0,False,0,"Speaker0: Yeah this is ah this is very familiar for us, this word is.
Speaker0: hmm,
Speaker0: In the movies,
Speaker0: we, we see ah,
Speaker0: a prominent role,
Speaker0: prominent role, what is the prominent roles?
Speaker0: Make positive prominent role.
Speaker1: ah,
Speaker1: main actor?
Speaker0: yeah actor okay but,
Speaker0: he leads the whole story.
Speaker0: we call him as some,
Speaker0: with some name.",Heroes,"['Superman', 'Batman', 'Admired', 'Courage', 'Outstanding']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.9616720080375671,"[2.0223155843268614e-06, 0.002224535681307316, 0.03609919175505638, 9.093428161577322e-07, 1.2803527624782873e-06]","Cane

---

In this trans",True,1,True,1,"Speaker0: Okay
Speaker0: something like
Speaker0: It's kind of what you say?
Speaker0: I'm not sure but what its means.
Speaker0: like if you
Speaker0: like if you remember sugar, right?
Speaker1: It okay sugar yeah
Speaker0: okay
Speaker0: like where it come from?
Speaker1: plant",Cane,"['Support', 'Crutch', 'Stick', 'Walk', 'Old']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.20373012125492096,"[0.0018829506589099765, 0.05985012277960777, 0.4945083558559418, 0.240023672580719, 4.8336682993976865e-06]","Independence

---

In this trans",False,0,False,0,"Speaker1: Okay.
Speaker1: This is similar I think similar word must have hut so many times okay
Speaker0: Okay.
Speaker1: and
Speaker1: it's process where you won't to earn money
Speaker1: of your own not dependent
Speaker1: Yes.",Business,"['Work', 'Trade', 'Profession', 'Practice', 'Company']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.31092000007629395,"[0.039277832955121994, 0.272900253534317, 0.15700319409370422, 0.18257729709148407, 0.03732144832611084]","Mask

---

In this transcript",True,1,True,1,"Speaker0: Okay, this is so easy one
Speaker0: and uh,
Speaker0: we have been using so long during this pandemic or okay.
Speaker0: Okay. No. We use to like
Speaker0: uh, wear that one.
Speaker0: Yeah.",Mask,"['Eyes', 'Cover', 'Venice', 'Carnival', 'Face']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.20024356245994568,"[0.00033684037043713033, 0.001698880223557353, 0.5651383996009827, 0.18883506953716278, 0.04374726861715317]","Concrete

---

In this trans",False,0,False,0,"Speaker1: Okay, you have to describe.
Speaker0: Here is a word uh
Speaker0: Actually, we see this thing
Speaker0: we actually this material we use in constructing of buildings.
Speaker1: Okay, bricks?
Speaker0: No brick, not bricks
Speaker1: Okay.
Speaker0: Ah its a part of
Speaker0: like bricks, cement
Speaker0: other thing?",Sand,"['Beach', 'Fine', 'Stone', 'Pebbles', 'Erosion']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.1254490613937378,"[0.15226849913597107, 9.877792763290927e-05, 0.028242208063602448, 0.6419559717178345, 0.051985517144203186]","Omni

---

In this trans",False,0,False,0,"Speaker1: Ah, actually, how can I explain this?
Speaker1: It's a ah, now a days
Speaker0: Ok, firstly it's a kind of thing or some kind of emotion?
Speaker0: Like some kind of feeling thing?
Speaker1: I, I will explain the word.
Speaker0: Hmm, hmm
Speaker1: Ok, ah
Speaker1: You know Omni vehicle?
Speaker1: Omni, Omni van?
Speaker0: Yeah, yeah!
Speaker1: Now ah, now it is updated and a new version came.
Speaker0: Ok.
Speaker1: What they used to call the modern name Omni?",Echo,"['Voice', 'Sound', 'Repeat', 'Mountain', 'Shout']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.24581241607666016,"[0.0007053333683870733, 0.3812316358089447, 0.3696909546852112, 0.00074070441769436, 0.0018189857946708798]","shower

---

In this transcript",False,0,False,0,"Speaker1: Uh.
Speaker1: Uhm.
Speaker1: Hmm.
Speaker1: We use this thing daily. Uh.
Speaker1: In our daily life.
Speaker0: Okay.
Speaker1: Uh.
Speaker1: In the morning while.
Speaker1: For
Speaker1: So
Speaker0: It's kind of to refresh ourselves right?
Speaker1: Yes. Exactly to refresh or fresh.
Speaker0: Uh
Speaker0: Okay.
Speaker1: Uh. while bathing we use.",Soap,"['Clean', 'Wash', 'Detergent', 'Body', 'Grease']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.13418981432914734,"[0.04994839057326317, 0.0004526503325905651, 3.093539362453157e-07, 0.6690598726272583, 0.1463489681482315]","Battery

---

In this trans",False,0,False,0,"Speaker0: It's a part
Speaker0: part it's a part but not of the human being It's a part of electronic item but it's the
Speaker0: heart of the
Speaker0: particular ah
Speaker0: thing.
Speaker0: But it is
Speaker0: What we call?
Speaker1: Ok.
Speaker1: Like where do you use usually use that thing?
Speaker0: Electronic in electronic. Mainly we see this is in the electronic item. We now daily basis we are using that in our lockdown
Speaker1: Ok.
Speaker0: We can see
Speaker1: So it's not that I mean
Speaker1: Ok.
Speaker0: Now we are using what we are using for doing our works.
Speaker1: Ok. So
Speaker1: that that word is the part of that I mean what you say thing.
Speaker0: Uh, yes, uh exactly that device.
Speaker1: So it's a main part, right?
Speaker0: Yes, main part of that particular device.
Speaker1: Ok.",Motherboard,"['Computer', 'Processor', 'Boot', 'Circuit', 'Chip']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.7927209138870239,"[0.027756130322813988, 0.0017612087540328503, 0.1685936599969864, 0.009167982265353203, 9.30801462573072e-08]","First Aid Kit

---

In",True,1,False,0,"Speaker0: Ok, uh this is the
Speaker0: I think one for suppose any accident
Speaker0: have occur
Speaker1: Ok.
Speaker0: basically first thing we will do what for the person?
Speaker1: Ok, will provide some small uh, first aid, first aid.
Speaker0: First thing
Speaker0: Ok, first aid, ok that process called first aid but the complete
Speaker1: materials?
Speaker0: cotton, scissor, bandage?",First-aid kit,"['Bathroom', 'Mirror', 'Medicine', 'Plaster', 'Store']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.9159114956855774,"[0.003961179871112108, 0.037346478551626205, 0.0011936707887798548, 0.04158530756831169, 1.877720592347032e-06]","Steve Jobs

---

In this",True,1,True,1,"Speaker1: Ok. He is a famous person and he is a
Speaker1: a
Speaker1: for
Speaker1: what we call?
Speaker1: Um now it is a
Speaker1: Its
Speaker1: giving competition to Android
Speaker1: what we call?
Speaker0: ok
Speaker0: so he is the fond ok sorry
Speaker1: he is a founder of so and so company
Speaker1: Its a U. S. company
Speaker0: so it is giving competition to Android means Google ok.
Speaker0: So
Speaker1: and he is the founder of that company",Steve Jobs,"['Iphone', 'Founder', 'Genius', 'Apple', 'Mac']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.8431363701820374,"[0.00042440681136213243, 0.14294147491455078, 1.631279928915319e-07, 0.009178328327834606, 0.00431924220174551]","White House

---

In this trans",True,1,True,1,"Speaker0: Here I can see a word which has two words
Speaker0: the first word is a colour
Speaker1: OK!
Speaker0: umm this, say some colors like
Speaker1: green, blue, white
Speaker0: No
Speaker0: Yes!
Speaker0: that is only
Speaker1: white
Speaker0: yes! umm and the second word is where do you stay?
Speaker1: white
Speaker1: house
Speaker0: Yes, combine that word.",White House,"['West Wing', 'Washington Dc', 'American', 'Capital', 'President']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.9524363875389099,"[0.022451451048254967, 1.9078199329669587e-05, 9.325344763055909e-07, 0.02405523508787155, 0.0010369612136855721]","Trumpet

---

In this trans",True,1,True,1,"Speaker1: And the next one is, next word
Speaker1: It's a seven letter word.
Speaker1: Actually this is
Speaker1: used by singers.
Speaker0: Sa re ga ma pa?
Speaker1: No no like singers what do they use most of them they use by using some of the things.
Speaker1: took
Speaker0: Guitar?
Speaker1: some other it's starts with T
Speaker1: T
Speaker1: The oldest thing like now I guess most of them don't use this.",Trumpet,"['Instrument', 'Music', 'Play', 'Louis Armstrong', 'Jazz']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.3658416271209717,"[0.3267715275287628, 7.227557944133878e-05, 0.0024140309542417526, 0.23687802255153656, 0.06802259385585785]","C++

---

In this trans",True,1,True,1,"Speaker1: Well here I can see a word.
Speaker1: Which a B.tech student us studies this.
Speaker0: Engineering.
Speaker1: There will be a, the major thing for a computer science engineer to learn is?
Speaker0: C programing language.
Speaker1: aa some one next one, next to C.
Speaker0: Java programing.
Speaker1: No no  between the both?
Speaker1: C, Yes you are right.",C++,"['Computer', 'Language', 'Java', 'Programming', 'Python']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.9840924143791199,"[5.250421395430749e-07, 0.00228495174087584, 0.01259282510727644, 0.00036614493001252413, 0.0006631988799199462]","Charlie Chaplin

---

In this",True,1,True,1,"Speaker0: Well now here I can see a word, here actually is a, it's name of a person.
Speaker0: Ah, Who who makes is laugh a lot?
Speaker0: The comedian, the greatest one. The greatest comedian.
Speaker1: Is he from India?
Speaker0: No, no, no, no.
Speaker0: Very black and white movies, he saw thin.
Speaker0: With a hat.
Speaker0: We visit to see
Speaker0: with the hat. He with the stick in his hand.
Speaker0: So, thin,",Charlie Chaplin,"['Actor', 'Silent', 'The Tramp', 'Movie', 'Mustache']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.6441876888275146,"[2.5718532015162054e-06, 0.3107112944126129, 0.0022281098645180464, 0.04252071678638458, 0.00034961928031407297]","Astronomy

---

In this trans",True,1,True,1,"Speaker1: Ahh
Speaker1: This is a thing which we learn
Speaker0: Okay
Speaker1: by seeing ahh in sky.
Speaker1: You see in sky
Speaker0: Telescope.
Speaker1: yeah
Speaker0: Kaleidoscope
Speaker1: We use that what is that
Speaker0: study called?
Speaker1: Yeah study called?
Speaker0: ahh just
Speaker1: Study of ah
Speaker1: hmm",Astronomy,"['Space', 'Celestial', 'Universe', 'Science', 'Planets']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.8497467041015625,"[0.11148987710475922, 0.0038631621282547712, 4.317567072575912e-05, 0.03485628962516785, 8.087451419669378e-07]","Coca Cola

---

In",True,1,False,0,"Speaker1: Ah, what is this the name of a company?
Speaker0: Ok.
Speaker1: When we consume the thing
Speaker1: It is of two words dear.
Speaker1: Ah, it is
Speaker1: It is a uh, thing which we consume in liquid form.
Speaker0: Water?
Speaker1: Can you guess it?
Speaker1: No, no rather than water?
Speaker0: Juices?
Speaker1: No, uh, it is a small",Coca-cola,"['Soda', 'Drink', 'Pop', 'Fizzy', 'Dark']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.25891581177711487,"[0.00558067113161087, 0.3056536912918091, 0.4151553809642792, 0.014676911756396294, 1.753385367919691e-05]","Friend

---

In this transcript",False,0,False,0,"Speaker1: ah, ah what if, what the relationship, relation between the two persons?
Speaker0: Wife and husband?
Speaker1: No.
Speaker0: brother sister?
Speaker1: wife and husband, not from a parent line from the house, a person from ah uh person between you and person,
Speaker1: ah,
Speaker1: Whom, who what to relation we get when we ah
Speaker1: first time we go to school,
Speaker0: teacher student.
Speaker1: No.
Speaker0: then?
Speaker1: The person who sits beside you
Speaker0: friend, friend.
Speaker1: yeah, what is the",Friendship,"['Comrade', 'Companion', 'Buddy', 'Partner', 'Pal']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.9722387194633484,"[0.021059218794107437, 0.0006718382937833667, 0.0039354474283754826, 7.022302725090412e-06, 0.00208777142688632]","Divorced

---

In this",True,1,True,1,"Speaker1: This is a
Speaker1: seven letter word.
Speaker1: Start with D
Speaker1: start with D
Speaker0: Sorry?
Speaker0: Okay.
Speaker1: and a
Speaker1: when a men and women who get married if they are not",Divorce,"['Wedding', 'Civil State', 'Breakup', 'Ex', 'Marriage']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.4102451801300049,"[1.4143639418762177e-05, 0.55846107006073, 0.0002818417560774833, 0.02026703953742981, 0.010730704292654991]","Electricity

---

Transcript:",False,0,False,0,"Speaker1: The view is
Speaker1: to wash clothes.
Speaker0: So
Speaker1: No, that is that is that runs with electricity.",Washing machine,"['Machine', 'Appliance', 'Drum', 'Spin', 'Soap']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.9736523628234863,"[4.866534436587244e-05, 0.0006115757278166711, 0.012255579233169556, 0.008677438832819462, 0.004754418041557074]","Lion

---

In this transcript",True,1,True,1,"Speaker0: It is an animal.
Speaker1: okay.
Speaker0: It eats another animal also,
Speaker0: It is a famous animal in the forest. Yes.",Lion,"['King', 'Cat', 'Jungle', 'Attack', 'Strong']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.8138902187347412,"[0.003867879044264555, 0.11219325661659241, 0.023846009746193886, 0.013384705409407616, 0.032817889004945755]","Infinity

---

In this trans",True,1,True,1,"Speaker1: Okay
Speaker1: When we like like it it is also
Speaker1: It will be also in the math.
Speaker1: The starting number is zero.
Speaker1: How many numbers do we have?
Speaker1: How many numbers, numbers
Speaker0: We have unlimited numbers.
Speaker1: What it is also called?
Speaker0: primary numbers
Speaker1: numbers numbers are
Speaker0: Numbers are, what numbers are called? primary numbers, serial numbers or
Speaker1: No numbers, how many numbers do we have from zero to",Infinity,"['Forever', 'Unlimited', 'Continuous', 'Eternal', 'Limitless']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.0017329819966107607,"[0.0005799572682008147, 0.33324065804481506, 0.0788416638970375, 0.5733296275138855, 0.012275101616978645]","Desktop

---

In this trans",False,0,False,0,"Speaker1: Okay.
Speaker1: This is, uh, will use in our home
Speaker0: Okay.
Speaker1: Uh,
Speaker1: we can, uh, we will use it for many things
Speaker1: Uh, will use systems to place on that
Speaker0: Desktop,
Speaker0: desk, desk",Table,"['Eat', 'Desk', 'Chair', 'Furniture', 'Wood']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.182007297873497,"[0.3364379405975342, 0.041145045310258865, 0.2606378197669983, 0.006967477034777403, 0.17280445992946625]","Acne

---

In this trans",False,0,True,1,Speaker1: Every girls faces due to this reason on her face.,Acne,"['Pimples', 'Zits', 'Blemish', 'Skin', 'Teenager']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.5518088340759277,"[0.0768003836274147, 0.045307278633117676, 0.11045084148645401, 0.20857307314872742, 0.007059636525809765]","Cow

---

In this transcript",True,1,False,0,"Speaker0: This is also an animal.
Speaker1: Okay.
Speaker0: We can make sweaters,
Speaker0: leathers.",Sheep,"['Wool', 'Lamb', 'Shepherd', 'Goat', 'Farm']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.8638663291931152,"[0.010577883571386337, 0.001287710154429078, 0.008401939645409584, 4.6349605327122845e-06, 0.1158614233136177]","chicken

---

Transcript: """,True,1,True,1,"Speaker0: this also, this is a food item
Speaker1: Okay.
Speaker0: and nonveg item.
Speaker0: every body like this.
Speaker1: exactly.",Chicken,"['Bird', 'Feathers', 'Eat', 'Hen', 'Turkey']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.13288208842277527,"[2.1228541299933568e-05, 0.12208624929189682, 4.048894697916694e-05, 0.020249977707862854, 0.7247198224067688]","Forests

---

In this trans",False,0,False,0,"Speaker1: This games is oxygen.
Speaker0: And
Speaker1: very we get hire from
Speaker0: how is that you
Speaker1: uh
Speaker0: trees trees.
Speaker1: Another word for trees.",Plant,"['Green', 'Leaves', 'Water', 'Pot', 'Vegetable']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.4265725314617157,"[0.0010684010339900851, 0.022865695878863335, 0.018974831327795982, 0.07338770478963852, 0.4571307897567749]","Ant Man

---

In this trans",False,0,False,0,"Speaker1: Um,
Speaker1: It's a one word.
Speaker0: Hmm.
Speaker1: Now a days many people are,
Speaker1: recently one
Speaker1: serial heroine did it.
Speaker1: Serial actor, actress,
Speaker0: Okay.
Speaker1: Some people will go for it when they did some mistake, and they are not able to
Speaker1: face the situation,
Speaker1: they take that part.
Speaker0: Can you give,
Speaker1: Okay, what is opposite to women?
Speaker0: man.
Speaker1: Yeah, second word is that one and you have to save ah
Speaker1: another, another first word.
Speaker0: First word is related to what?
Speaker0: Ant man?",Hangman,"['Execute', 'Rope', 'Hood', 'Death', 'Punish']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.010881706140935421,"[0.000227148542762734, 0.7386005520820618, 7.529981303378008e-06, 0.20177815854549408, 0.048504870384931564]","Black

---

In this transcript",False,0,False,0,"Speaker0: It's a two letter word.
Speaker1: Ok
Speaker0: ahh
Speaker0: Second word is like
Speaker0: Now where we are
Speaker0: Where we are living now?
Speaker1: Hyderabad
Speaker1: House
Speaker0: Ya second one is that one and first one is
Speaker0: What is the opposite to white sorry black?
Speaker1: White",White House,"['West Wing', 'Washington Dc', 'American', 'Capital', 'President']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.5323589444160461,"[0.07646381855010986, 0.10294179618358612, 0.0004998953081667423, 0.28603047132492065, 0.001705099712125957]","Left hand

---

In this trans",True,1,False,0,"Speaker1: It's a one word.
Speaker0: Hm hm.
Speaker1: We have
Speaker1: Okay.
Speaker1: What you are using
Speaker1: Right now.
Speaker1: with a
Speaker0: Right hand.
Speaker1: Yeah, it's the opposite to that
Speaker0: Left.
Speaker1: Yeah, add some",Lefty,"['Hand', 'Left', 'Write', 'Communist', 'Right']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.01891421340405941,"[0.06031850352883339, 0.005404216703027487, 0.6212479472160339, 0.2941022515296936, 1.2922659152536653e-05]","Mansion

---

In this trans",False,0,False,0,"Speaker0: What is the opposite to small?
Speaker1: Big.
Speaker0: Yeah, another word is?
Speaker0: It's like a
Speaker0: It's like house.
Speaker0: Animal houses,
Speaker0: like animal house are?
Speaker1: Ten, ten, den, den?
Speaker0: No, no, no ah,",Big Ben,"['Travel', 'Structure', 'Tower', 'Attraction', 'Clock']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.21320399641990662,"[0.7334541082382202, 0.018368836492300034, 5.646730642183684e-05, 0.03299356997013092, 0.001922963303513825]","Muhammad Ali

---

In this trans",False,0,False,0,"Speaker1: uh,
Speaker1: So, it's a name of a person.
Speaker1: It's very famous for the
Speaker1: fightings.
Speaker1: Very famous
Speaker1: a very
Speaker1: name
Speaker0: Starts with?
Speaker1: Ii should not give the starting letter, I think.
Speaker1: The person is like very famous.",John Cena,"['Wrestler', 'Wwe', 'Actor', 'Famous', 'Hip']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.20103785395622253,"[0.17886696755886078, 0.008257771842181683, 0.035518061369657516, 0.1889062225818634, 0.38741305470466614]","Memory

---

In this transcript",False,0,False,0,"Speaker0: It's a one word
Speaker0: related to ah
Speaker0: mind. Not mind our
Speaker0: What called?
Speaker0: For every
Speaker0: ah
Speaker0: student
Speaker0: or every
Speaker0: employee
Speaker0: should should must
Speaker0: every student or you can take anything.",Knowledge,"['Learn', 'Ability', 'Comprehend', 'Wisdom', 'Education']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_in,0.9000818133354187,"[6.671348819509149e-05, 0.08490442484617233, 0.0004080578510183841, 2.4367838705074973e-05, 0.01451463345438242]","Water

---

In this transcript",True,1,False,0,"Speaker0: So one one word.
Speaker0: It's very important for, for everyone, for everyone
Speaker0: on the earth. It is very important for everyone on the earth,
Speaker0: to but.",Money,"['Currency', 'Cash', 'Value', 'Price', 'Exchange']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.5806359648704529,"[0.007057546637952328, 0.11005418002605438, 0.2487998902797699, 0.027596017345786095, 0.02585638128221035]","Laughter

---

In this trans",True,1,True,1,"Speaker1: Ok so when you are happy what do you do?
Speaker0: I dance.
Speaker1: What am I doing?
Speaker1: Now what am I doing?
Speaker0: You are laughing.
Speaker1: Ok so say it in a word.
Speaker0: Laugh
Speaker1: Like
Speaker1: No, in an adjective or a noun.
Speaker0: Uhh
Speaker0: happy, laugh, laughing, smiling.
Speaker1: No! you got that one put it in a noun or adjective.
Speaker0: Laughing.
Speaker1: No.
Speaker1: Laughing is a verb like somebody is doing, what is the noun?
Speaker0: Joy.
Speaker1: No, do not change the word.
Speaker0: Ok.
Speaker0: Laugh.
Speaker1: No.
Speaker0: Smile.
Speaker1: Don't change it.
Speaker0: i am laughing.
Speaker1: No I did not say put it in a sentence, I just need a single word.",Laughter,"['Funny', 'Humorous', 'Smile', 'Joke', 'Burst']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.6046348810195923,"[0.002217827597633004, 0.36955124139785767, 0.000900839630048722, 0.021912837401032448, 0.0007823436753824353]","Cadet

---

In this trans",True,1,False,0,"Speaker1: Ok um.
Speaker1: You know most of the military people in nigeria.
Speaker0: Yeah.
Speaker1: Erm.
Speaker1: They usually retire as what?
Speaker0: As majors.
Speaker1: Hm hm no a level below.
Speaker0: Generals.
Speaker1: A level below not above I don't know, a level below like if you're just a fresh graduate and you're entering the
Speaker0: Ah omo.
Speaker1: The army.
Speaker1: What rank do they give you?
Speaker0: Sergeant.
Speaker1: No they give you sergeant if you are not erm
Speaker1: If you don't have a.-
Speaker0: Corporal.
Speaker1: No.
Speaker0: Ah.
Speaker0: Ehhh.
Speaker0: Ah.
Speaker1: They call sailors that name too.
Speaker0: Cadet?
Speaker1: No.
Speaker0: Hmm.
Speaker0: Ah Christ I don't know.
Speaker1: You should know.
Speaker1: If you have said general and you've said major and you've said sergeant there's a particular one that you did not even say that you mention now.
Speaker0: Uhh I'm thinking
Speaker1: It start with a C.
Speaker0: Corporal.
Speaker1: No you've said corporal.
Speaker0: Uh.
Speaker0: Coming o captain?
Speaker1: Ah.
Speaker1: Ah nawa.
Speaker0: Ah.
Speaker1: Ok.
Speaker1: So that aside.
Speaker1: So where do most people in Nigeria where do they like to travel to?
Speaker0: Abroad.
Speaker1: Where.
Speaker0: United state.
Speaker1: Say the last word.
Speaker0: United State of America
Speaker1: the last word.
Speaker0: America
Speaker1: Oya say that first one and this last one together.
Speaker1: The first military word and this last one say it together.
Speaker0: Uhh.",Captain America,"['Movie', 'Fictional', 'Superhero', 'Comic Book', 'Marvel']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9769452810287476,"[2.2660005072339118e-07, 0.020787807181477547, 0.0016715567326173186, 3.438755697970919e-07, 0.000594749697484076]","Classes

---

In this trans",True,1,False,0,"Speaker1: Describe the word below without using any of the forbidden words in red.
Speaker1: Alright can you hear me?
Speaker0: I'm listening.
Speaker1: Emm do you know when you are in secondary school, you you are when you get to like ss1 there are three classes that you can be. It's either you are in,
Speaker1: do you know those three classes?
Speaker0: Commercial.
Speaker1: Sorry?
Speaker1: hello,
Speaker0: Commercial, Science, Art.
Speaker1: Ok.
Speaker0: commercial, science, Art.
Speaker1: You know the middle one you mentioned,
Speaker0: which one?
Speaker1: the one the middle one you mentioned, yea hold it now, do you know when they say yea. do you know when you are watching a movie and the movie is not real what do you call that kind of movie?
Speaker0: science.
Speaker0: fiction.
Speaker1: Yea so, join the two.",Science Fiction,"['Future', 'Imaginary', 'Advancements', 'Time', 'Travel']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.43039461970329285,"[0.055065054446458817, 3.188472328474745e-05, 0.3596726357936859, 0.15479250252246857, 4.318942956160754e-05]","ambiguity

---

In this trans",True,1,False,0,"Speaker0: All right.
Speaker0: Okay. If I
Speaker0: tell you something now,
Speaker0: and you suspect that what I've told you
Speaker0: Is not,
Speaker0: straightforward, what do you call that?
Speaker1: What you told me is not straightforward.
Speaker1: Yeah.
Speaker0: Like you feel like there are discrepancies.",Lie,"['Untrue', 'White', 'Truth', 'Trust', 'Tell']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.6586583256721497,"[0.0009582077618688345, 2.701813400562969e-06, 0.03847816213965416, 0.00942670926451683, 0.29247596859931946]","sky

---

In this transcript",True,1,False,0,"Speaker1: Apart from the sun, what other things can mention that's always up?",Moon,"['Space', 'Full', 'Night', 'Half', 'Sky']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.5321375131607056,"[0.039586927741765976, 0.0007863915525376797, 9.759134263731539e-05, 0.40700677037239075, 0.0203847773373127]","Alive

---

In this trans",True,1,False,0,"Speaker0: All right. So, now.
Speaker0: You're either
Speaker0: alive, or?
Speaker0: Okay.
Speaker0: So,
Speaker0: you got it right.
Speaker0: So, instead of putting D at the end of
Speaker0: that.
Speaker0: What
Speaker0: Excellent.
Speaker0: Yeah.",Death,"['Kill', 'End', 'Die', 'Mortuary', 'Suicide']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.8422621488571167,"[2.232402920299137e-07, 0.0037908023223280907, 0.013662279583513737, 0.001257044728845358, 0.1390274465084076]","Harvard

---

In this transcript",True,1,False,0,"Speaker1: Ok so.
Speaker1: We in Nigeria is either we want to go to Oxford University, or we want to go to what's the other one?
Speaker1: Eh.
Speaker1: No there is another one.
Speaker1: It's just as.
Speaker1: No it's as popula as those ones.
Speaker1: Yeah ok so. It start with eh.
Speaker1: H.
Speaker1: Excellent yes.
Speaker0: Hey guys.",Harvard University,"['Private', 'College', 'Prestige', 'Institution', 'Massachussetts']"
berkeley-nest/Starling-LM-7B-alpha,True,no_answers,221,en_ng,0.9632851481437683,"[7.61410228733439e-06, 1.4141720384941436e-05, 0.03251133859157562, 3.482721876935102e-05, 0.004146893508732319]","Museum

---

In this transcript",True,1,False,0,"Speaker0: Alright so
Speaker0: we Christians we used to go to
Speaker0: we used to go to church, we Muslims where do we go to
Speaker0: oh okay, that's even the wrong description
Speaker0: okay so
Speaker0: where do they put all these old things?
Speaker0: for people to go and see
Speaker0: all these
Speaker0: excellence so this word now is not in
Speaker0: America
Speaker0: it's in Britain, so what do you call it
Speaker0: no it's in Britain, I'm using Britain, so what will you call it
Speaker0: Since it's Britain what is the language like Britain, u say?
Speaker0: okay you say English instead of Britain you can say
Speaker0: You can
Speaker0: instead of Britain
Speaker0: no instead
Speaker0: no instead of it's yes, it's in Britain
Speaker0: Do you get, so you know you say English, Spanish
Speaker0: so Britain, How else can you call Britain?
Speaker0: Excellent so
Speaker0: Put the two together
Speaker0: Good
Speaker0: it's not a forbidden word sir it's",British Museum,"['London', 'Art', 'England', 'History', 'Building']"
