model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.8422693014144897,"[0.033310405910015106, 0.12057600170373917, 5.425748440757161e-06, 0.003103681141510606, 0.0007351378444582224]","Pablo Picasso

---

Trans",True,1,True,1,"Speaker0: So, this is a pic of, I mean this is a word of another person, I'm describing about.
Speaker0: So,
Speaker0: uh, do you like drawings?
Speaker1: Yes, I like.
Speaker0: Uh,
Speaker0: can you tell me another word for who draws actually.
Speaker0: Who draws, who has passion for drawing?
Speaker1: Hm,
Speaker1: Ok.
Speaker1: See, he is he does famous pictures like famous, famous pictures?
Speaker0: Yes, yes, yes, yes.
Speaker0: Yes.
Speaker1: There is a pic on, on his name, right?
Speaker0: Yes, yes.
Speaker1: Is it Picasso?
Speaker0: Uh, yeah, you are correct but full name, I need full name of that particular person, actually.",Pablo Picasso,"['Artist', 'Painter', 'Abstract', 'Spain', 'France']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.6303912997245789,"[0.000173869077116251, 0.02227424643933773, 0.10340000689029694, 0.24313698709011078, 0.00062359101139009]","Balloons

---

I am going",True,1,True,1,"Speaker0: Ya here I can see a word
Speaker0: which is ahh
Speaker0: a used
Speaker0: if kids used to play with it and also we decorate our
Speaker0: Ahh our buildings in Anniversary or
Speaker0: for also
Speaker0: ahh,
Speaker0: for also marriages.
Speaker1: Flowers
Speaker0: Ahh no
Speaker0: There will be many colors of ahh
Speaker0: those thing and also
Speaker0: Ahh
Speaker0: they will be in
Speaker0: some other like
Speaker1: So, color papers or
Speaker0: and they founds also like heart heart shapes
Speaker1: Ok.
Speaker1: So
Speaker0: Ok in movies we see like a
Speaker0: if we want to wish someone
Speaker0: so we release them in
Speaker0: the wind. We fill them with wind.",Balloon,"['Air', 'Blow', 'Inflate', 'Birthday', 'Mouth']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.6969732642173767,"[0.08646876364946365, 0.06372177600860596, 0.0033584539778530598, 0.08076490461826324, 0.06871285289525986]","Karl Marx

---

I am going",True,1,True,1,"Speaker1: Okay,
Speaker1: ah,,
Speaker1: I can see towards,
Speaker1: ah it's a name of a person,
Speaker1: he is very famous for
Speaker0: Okay,
Speaker1: ah,
Speaker1: writting.
Speaker1: He is also
Speaker1: ah,
Speaker1: ah very well known person,
Speaker1: ah,
Speaker1: he belongs to ah 18 century,
Speaker1: and he is also journalist,
Speaker1: He ah belongs to UK,
Speaker1: ah no.
Speaker1: He is
Speaker1: No, his birth date is fifth may 1818.
Speaker1: ah he has written many books ah,
Speaker1: the one books is ''Das Kapital'' in 1867,",Karl Marx,"['Philosopher', 'Economist', 'Manifesto', 'Communism', 'Socialist']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.26570942997932434,"[0.015059170313179493, 0.01025331486016512, 0.05317671224474907, 0.504902720451355, 0.15089870989322662]","---

Transcript: ""Spe",False,0,False,0,"Speaker0: Small particles of
Speaker0: stones
Speaker0: What we call?
Speaker0: Small particles of
Speaker0: stones.
Speaker1: Small
Speaker1: Sorry, didn't get you.
Speaker0: particles particles",Sand,"['Beach', 'Fine', 'Stone', 'Pebbles', 'Erosion']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.051058314740657806,"[0.06314229220151901, 0.8273108005523682, 0.007739406079053879, 0.031302567571401596, 0.01944667100906372]","---

Transcript: ""Spe",False,0,False,0,"Speaker0: In over movie.
Speaker1: hhn.
Speaker0: A lead actor",Hero,"['Superman', 'Batman', 'Combat', 'Fight', 'Justice']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.967085599899292,"[0.02427816577255726, 0.0007828419329598546, 0.0019185198470950127, 3.3020849514286965e-05, 0.005901848431676626]","---

I am going to give",True,1,False,0,"Speaker0: It is two words.
Speaker1: Ok.
Speaker0: First word,
Speaker0: man opposite
Speaker1: Man uh,
Speaker1: not
Speaker1: women?
Speaker0: Women can be called as?
Speaker1: Uh,
Speaker1: Female?
Speaker1: Uh,
Speaker1: Lady?
Speaker0: Yes.
Speaker0: There is second word
Speaker0: Uh,
Speaker0: It is the famous
Speaker0: river name.
Speaker1: Ganga?
Speaker0: Yeah.
Speaker0: Uh, total?",Lady Gaga,"['Poker Face', 'Musician', 'Performer', 'American', 'Bad Romance']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.0001638801913941279,"[0.5237114429473877, 0.06483049690723419, 0.28422608971595764, 0.020234689116477966, 0.10683341324329376]","---

Transcript: ""Spe",False,0,False,0,"Speaker0: If you
Speaker1: hm
Speaker0: What we do?
Speaker1: ah
Speaker0: What? what your update?",Water,"['Liquid', 'Swim', 'Molecule', 'Thirst', 'Ice']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.6501120924949646,"[0.24970874190330505, 0.01916971243917942, 0.027366535738110542, 0.040645647794008255, 0.012997287325561047]","---

I am going to give",True,1,False,0,"Speaker0: One of the
Speaker0: of the, of world.
Speaker1: Of the seventh wonder of the world
Speaker1: Taj mahal?
Speaker1: Is it regarding sea?
Speaker0: No no no the,
Speaker0: Towards the bottom of India.
Speaker1: Is it regarding
Speaker0: what we have?",Atlantic Ocean,"['Pacific', 'Salty Water', 'Coast', 'Sea', 'Fish']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.374705046415329,"[0.05796866863965988, 0.10156354308128357, 0.04697995260357857, 0.027148442342877388, 0.39163443446159363]","---

I am going to give",False,0,False,0,"Speaker0: Uh, I can see a word uh word of
Speaker0: two different uh phrase uh not phrases,
Speaker0: two words.
Speaker0: Uh, when when water is uh
Speaker0: wet water is drizzling, what we say?
Speaker0: Some kind of uh
Speaker1: Sorry?
Speaker0: When weather is uh, weather is what what is the weather uh weather in winter?
Speaker1: Cold.
Speaker0: Yes, then uh, other word is uh
Speaker0: um
Speaker0: battlefield. What we do in the battlefield, what we do?
Speaker0: Battlefield means
Speaker0: uh fighting.
Speaker0: What is the synonyms for the fight?
Speaker1: War.
Speaker0: Ah.
Speaker0: War, yes.
Speaker0: Uh. please combine these two words.",Cold War,"['United States', 'Soviet Union', 'Gorbachev', 'Berlin Wall', 'Cuban Missile Crisis']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.8411666750907898,"[0.08600068092346191, 0.0026886402629315853, 0.008592193946242332, 0.04877227917313576, 0.012779561802744865]","---

I am going to give",True,1,False,0,"Speaker1: Ahh
Speaker1: I got a word
Speaker1: of some person
Speaker1: Ahh, she is
Speaker1: I think she is a singer and uh,
Speaker1: She is a English singer.
Speaker1: And
Speaker0: Ok.
Speaker1: Even she got awards from BC BBC songs also.
Speaker1: And
Speaker1: what we call our our breakfast items?
Speaker1: what our what is our breakfast items?
Speaker1: Menu could you please tell me some breakfast items in our culture?
Speaker1: breakfast items like
Speaker0: Breakfast items
Speaker0: Idle
Speaker1: Yes yes same like that ahh
Speaker1: we have to add E
Speaker1: extra E end of the
Speaker1: end of the word
Speaker1: that
Speaker1: Yes exact.",Adele,"['Singer', 'Voice', 'Famous', 'Songwriter', 'Artist']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.02074366994202137,"[1.0645058864611201e-05, 9.374738510814495e-06, 5.320973741618218e-06, 0.971301257610321, 0.007929721847176552]","---

Transcript: ""Spe",False,0,False,0,"Speaker0: Ah,
Speaker0: For every month we got this in our work location.
Speaker0: Based on, based on our performance they develop the
Speaker0: They develop our score card in what, in what ah,
Speaker0: with using watt tool.
Speaker0: We say, we say, yes, yes.",Opera,"['Sing', 'Stage', 'Music', 'Pavarotti', 'Tenor']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.24639780819416046,"[0.01983065903186798, 0.5352644324302673, 0.037809327244758606, 0.15266387164592743, 0.008033894933760166]","---

Transcript: ""Spe",False,0,False,0,"Speaker0: Yeah this is ah this is very familiar for us, this word is.
Speaker0: hmm,
Speaker0: In the movies,
Speaker0: we, we see ah,
Speaker0: a prominent role,
Speaker0: prominent role, what is the prominent roles?
Speaker0: Make positive prominent role.
Speaker1: ah,
Speaker1: main actor?
Speaker0: yeah actor okay but,
Speaker0: he leads the whole story.
Speaker0: we call him as some,
Speaker0: with some name.",Heroes,"['Superman', 'Batman', 'Admired', 'Courage', 'Outstanding']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.9203799962997437,"[6.646824203926371e-06, 0.004130822606384754, 0.07545283436775208, 1.8250002540298738e-05, 1.1530621122801676e-05]","---

Transcript: ""Spe",True,1,False,0,"Speaker0: Okay
Speaker0: something like
Speaker0: It's kind of what you say?
Speaker0: I'm not sure but what its means.
Speaker0: like if you
Speaker0: like if you remember sugar, right?
Speaker1: It okay sugar yeah
Speaker0: okay
Speaker0: like where it come from?
Speaker1: plant",Cane,"['Support', 'Crutch', 'Stick', 'Walk', 'Old']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.22481092810630798,"[0.0011001609964296222, 0.12141469120979309, 0.4168948233127594, 0.23562760651111603, 0.0001518024510005489]","---

Transcript: ""Spe",False,0,False,0,"Speaker1: Okay.
Speaker1: This is similar I think similar word must have hut so many times okay
Speaker0: Okay.
Speaker1: and
Speaker1: it's process where you won't to earn money
Speaker1: of your own not dependent
Speaker1: Yes.",Business,"['Work', 'Trade', 'Profession', 'Practice', 'Company']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.027458427473902702,"[0.13652487099170685, 0.27328354120254517, 0.19830399751663208, 0.3546045422554016, 0.009824715554714203]","---

Transcript: ""Spe",False,0,False,0,"Speaker0: Okay, this is so easy one
Speaker0: and uh,
Speaker0: we have been using so long during this pandemic or okay.
Speaker0: Okay. No. We use to like
Speaker0: uh, wear that one.
Speaker0: Yeah.",Mask,"['Eyes', 'Cover', 'Venice', 'Carnival', 'Face']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.23713350296020508,"[0.0034322873689234257, 0.00581457419320941, 0.15478037297725677, 0.46962758898735046, 0.12921158969402313]","---

Transcript: ""Spe",False,0,False,0,"Speaker1: Okay, you have to describe.
Speaker0: Here is a word uh
Speaker0: Actually, we see this thing
Speaker0: we actually this material we use in constructing of buildings.
Speaker1: Okay, bricks?
Speaker0: No brick, not bricks
Speaker1: Okay.
Speaker0: Ah its a part of
Speaker0: like bricks, cement
Speaker0: other thing?",Sand,"['Beach', 'Fine', 'Stone', 'Pebbles', 'Erosion']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.19081644713878632,"[0.4919717013835907, 0.00010735845717135817, 0.03632139414548874, 0.196782186627388, 0.0840008482336998]","---

Transcript: ""Spe",False,0,False,0,"Speaker1: Ah, actually, how can I explain this?
Speaker1: It's a ah, now a days
Speaker0: Ok, firstly it's a kind of thing or some kind of emotion?
Speaker0: Like some kind of feeling thing?
Speaker1: I, I will explain the word.
Speaker0: Hmm, hmm
Speaker1: Ok, ah
Speaker1: You know Omni vehicle?
Speaker1: Omni, Omni van?
Speaker0: Yeah, yeah!
Speaker1: Now ah, now it is updated and a new version came.
Speaker0: Ok.
Speaker1: What they used to call the modern name Omni?",Echo,"['Voice', 'Sound', 'Repeat', 'Mountain', 'Shout']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.37809810042381287,"[0.000351152615621686, 0.12642978131771088, 0.49171769618988037, 0.000245675997575745, 0.0031576112378388643]","---

I am going to give",False,0,False,0,"Speaker1: Uh.
Speaker1: Uhm.
Speaker1: Hmm.
Speaker1: We use this thing daily. Uh.
Speaker1: In our daily life.
Speaker0: Okay.
Speaker1: Uh.
Speaker1: In the morning while.
Speaker1: For
Speaker1: So
Speaker0: It's kind of to refresh ourselves right?
Speaker1: Yes. Exactly to refresh or fresh.
Speaker0: Uh
Speaker0: Okay.
Speaker1: Uh. while bathing we use.",Soap,"['Clean', 'Wash', 'Detergent', 'Body', 'Grease']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.36955833435058594,"[0.09653290361166, 0.0005780873470939696, 7.122384886315558e-06, 0.4144916236400604, 0.11883192509412766]","---

I am going to give",False,0,False,0,"Speaker0: It's a part
Speaker0: part it's a part but not of the human being It's a part of electronic item but it's the
Speaker0: heart of the
Speaker0: particular ah
Speaker0: thing.
Speaker0: But it is
Speaker0: What we call?
Speaker1: Ok.
Speaker1: Like where do you use usually use that thing?
Speaker0: Electronic in electronic. Mainly we see this is in the electronic item. We now daily basis we are using that in our lockdown
Speaker1: Ok.
Speaker0: We can see
Speaker1: So it's not that I mean
Speaker1: Ok.
Speaker0: Now we are using what we are using for doing our works.
Speaker1: Ok. So
Speaker1: that that word is the part of that I mean what you say thing.
Speaker0: Uh, yes, uh exactly that device.
Speaker1: So it's a main part, right?
Speaker0: Yes, main part of that particular device.
Speaker1: Ok.",Motherboard,"['Computer', 'Processor', 'Boot', 'Circuit', 'Chip']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.7930720448493958,"[0.03437388315796852, 0.0036322087980806828, 0.15305039286613464, 0.015870798379182816, 6.955391995688842e-07]","First Aid Kit

---

Trans",True,1,False,0,"Speaker0: Ok, uh this is the
Speaker0: I think one for suppose any accident
Speaker0: have occur
Speaker1: Ok.
Speaker0: basically first thing we will do what for the person?
Speaker1: Ok, will provide some small uh, first aid, first aid.
Speaker0: First thing
Speaker0: Ok, first aid, ok that process called first aid but the complete
Speaker1: materials?
Speaker0: cotton, scissor, bandage?",First-aid kit,"['Bathroom', 'Mirror', 'Medicine', 'Plaster', 'Store']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.8456047177314758,"[0.010148988105356693, 0.07839057594537735, 0.0025206515565514565, 0.0633232370018959, 1.1821584848803468e-05]","---

Transcript: ""Spe",True,1,False,0,"Speaker1: Ok. He is a famous person and he is a
Speaker1: a
Speaker1: for
Speaker1: what we call?
Speaker1: Um now it is a
Speaker1: Its
Speaker1: giving competition to Android
Speaker1: what we call?
Speaker0: ok
Speaker0: so he is the fond ok sorry
Speaker1: he is a founder of so and so company
Speaker1: Its a U. S. company
Speaker0: so it is giving competition to Android means Google ok.
Speaker0: So
Speaker1: and he is the founder of that company",Steve Jobs,"['Iphone', 'Founder', 'Genius', 'Apple', 'Mac']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.8110262155532837,"[0.0019240564433857799, 0.1611223965883255, 4.5433998820954e-06, 0.01094918791204691, 0.014973688870668411]",white house,True,1,True,1,"Speaker0: Here I can see a word which has two words
Speaker0: the first word is a colour
Speaker1: OK!
Speaker0: umm this, say some colors like
Speaker1: green, blue, white
Speaker0: No
Speaker0: Yes!
Speaker0: that is only
Speaker1: white
Speaker0: yes! umm and the second word is where do you stay?
Speaker1: white
Speaker1: house
Speaker0: Yes, combine that word.",White House,"['West Wing', 'Washington Dc', 'American', 'Capital', 'President']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.7575640678405762,"[0.06295137852430344, 0.00011588901543291286, 1.4258868759498e-05, 0.17332303524017334, 0.006031384225934744]","---

Transcript: ""Spe",True,1,False,0,"Speaker1: And the next one is, next word
Speaker1: It's a seven letter word.
Speaker1: Actually this is
Speaker1: used by singers.
Speaker0: Sa re ga ma pa?
Speaker1: No no like singers what do they use most of them they use by using some of the things.
Speaker1: took
Speaker0: Guitar?
Speaker1: some other it's starts with T
Speaker1: T
Speaker1: The oldest thing like now I guess most of them don't use this.",Trumpet,"['Instrument', 'Music', 'Play', 'Louis Armstrong', 'Jazz']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.5236724019050598,"[0.20371617376804352, 0.0001725056063150987, 0.005552086979150772, 0.16441892087459564, 0.10246789455413818]","---

Transcript: ""Spe",True,1,False,0,"Speaker1: Well here I can see a word.
Speaker1: Which a B.tech student us studies this.
Speaker0: Engineering.
Speaker1: There will be a, the major thing for a computer science engineer to learn is?
Speaker0: C programing language.
Speaker1: aa some one next one, next to C.
Speaker0: Java programing.
Speaker1: No no  between the both?
Speaker1: C, Yes you are right.",C++,"['Computer', 'Language', 'Java', 'Programming', 'Python']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.9701558947563171,"[3.611198553699069e-05, 0.010551512241363525, 0.011096321977674961, 0.0042026108130812645, 0.003957555163651705]",Charlie Chaplin,True,1,True,1,"Speaker0: Well now here I can see a word, here actually is a, it's name of a person.
Speaker0: Ah, Who who makes is laugh a lot?
Speaker0: The comedian, the greatest one. The greatest comedian.
Speaker1: Is he from India?
Speaker0: No, no, no, no.
Speaker0: Very black and white movies, he saw thin.
Speaker0: With a hat.
Speaker0: We visit to see
Speaker0: with the hat. He with the stick in his hand.
Speaker0: So, thin,",Charlie Chaplin,"['Actor', 'Silent', 'The Tramp', 'Movie', 'Mustache']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.5846251249313354,"[1.2368715943011921e-05, 0.262683629989624, 0.00409851735457778, 0.1474190354347229, 0.0011613406240940094]","---

Transcript: ""Spe",True,1,False,0,"Speaker1: Ahh
Speaker1: This is a thing which we learn
Speaker0: Okay
Speaker1: by seeing ahh in sky.
Speaker1: You see in sky
Speaker0: Telescope.
Speaker1: yeah
Speaker0: Kaleidoscope
Speaker1: We use that what is that
Speaker0: study called?
Speaker1: Yeah study called?
Speaker0: ahh just
Speaker1: Study of ah
Speaker1: hmm",Astronomy,"['Space', 'Celestial', 'Universe', 'Science', 'Planets']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.6347178220748901,"[0.11810384690761566, 0.06544910371303558, 5.57901912543457e-05, 0.181671604514122, 1.8070936675940175e-06]","---

Transcript: ""Spe",True,1,False,0,"Speaker1: Ah, what is this the name of a company?
Speaker0: Ok.
Speaker1: When we consume the thing
Speaker1: It is of two words dear.
Speaker1: Ah, it is
Speaker1: It is a uh, thing which we consume in liquid form.
Speaker0: Water?
Speaker1: Can you guess it?
Speaker1: No, no rather than water?
Speaker0: Juices?
Speaker1: No, uh, it is a small",Coca-cola,"['Soda', 'Drink', 'Pop', 'Fizzy', 'Dark']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.06685909628868103,"[0.027137158438563347, 0.39441487193107605, 0.4688818156719208, 0.04266579821705818, 4.131762761971913e-05]","---

I am going to give",False,0,False,0,"Speaker1: ah, ah what if, what the relationship, relation between the two persons?
Speaker0: Wife and husband?
Speaker1: No.
Speaker0: brother sister?
Speaker1: wife and husband, not from a parent line from the house, a person from ah uh person between you and person,
Speaker1: ah,
Speaker1: Whom, who what to relation we get when we ah
Speaker1: first time we go to school,
Speaker0: teacher student.
Speaker1: No.
Speaker0: then?
Speaker1: The person who sits beside you
Speaker0: friend, friend.
Speaker1: yeah, what is the",Friendship,"['Comrade', 'Companion', 'Buddy', 'Partner', 'Pal']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.7052488923072815,"[0.21633696556091309, 0.006085884291678667, 0.0015389506006613374, 4.863272624788806e-05, 0.07074067741632462]",,True,1,False,0,"Speaker1: This is a
Speaker1: seven letter word.
Speaker1: Start with D
Speaker1: start with D
Speaker0: Sorry?
Speaker0: Okay.
Speaker1: and a
Speaker1: when a men and women who get married if they are not",Divorce,"['Wedding', 'Civil State', 'Breakup', 'Ex', 'Marriage']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.6983693242073059,"[3.2859021303011104e-05, 0.25568556785583496, 0.002162401797249913, 0.01801987737417221, 0.02572997286915779]","---

Transcript: ""Spe",True,1,False,0,"Speaker1: The view is
Speaker1: to wash clothes.
Speaker0: So
Speaker1: No, that is that is that runs with electricity.",Washing machine,"['Machine', 'Appliance', 'Drum', 'Spin', 'Soap']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.9072450399398804,"[0.00013025816588196903, 0.0009691183222457767, 0.05742523446679115, 0.02000722475349903, 0.014223133213818073]","---

Transcript: ""Spe",True,1,False,0,"Speaker0: It is an animal.
Speaker1: okay.
Speaker0: It eats another animal also,
Speaker0: It is a famous animal in the forest. Yes.",Lion,"['King', 'Cat', 'Jungle', 'Attack', 'Strong']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.6308304071426392,"[0.012194592505693436, 0.1840282380580902, 0.11361793428659439, 0.01550783310085535, 0.04382099583745003]","Infinity

---

Transcript:",True,1,True,1,"Speaker1: Okay
Speaker1: When we like like it it is also
Speaker1: It will be also in the math.
Speaker1: The starting number is zero.
Speaker1: How many numbers do we have?
Speaker1: How many numbers, numbers
Speaker0: We have unlimited numbers.
Speaker1: What it is also called?
Speaker0: primary numbers
Speaker1: numbers numbers are
Speaker0: Numbers are, what numbers are called? primary numbers, serial numbers or
Speaker1: No numbers, how many numbers do we have from zero to",Infinity,"['Forever', 'Unlimited', 'Continuous', 'Eternal', 'Limitless']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.00041226588655263186,"[0.007723077666014433, 0.43483683466911316, 0.08580391854047775, 0.4338110685348511, 0.03741288185119629]","---

Transcript: ""Spe",False,0,False,0,"Speaker1: Okay.
Speaker1: This is, uh, will use in our home
Speaker0: Okay.
Speaker1: Uh,
Speaker1: we can, uh, we will use it for many things
Speaker1: Uh, will use systems to place on that
Speaker0: Desktop,
Speaker0: desk, desk",Table,"['Eat', 'Desk', 'Chair', 'Furniture', 'Wood']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.11321160942316055,"[0.35881561040878296, 0.04084339737892151, 0.3174348771572113, 0.024880796670913696, 0.144813671708107]","---

Transcript: ""Spe",False,0,False,0,Speaker1: Every girls faces due to this reason on her face.,Acne,"['Pimples', 'Zits', 'Blemish', 'Skin', 'Teenager']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.3014732003211975,"[0.17652563750743866, 0.07583900541067123, 0.2811182141304016, 0.14127950370311737, 0.023764418438076973]","---

Transcript: ""Spe",True,1,False,0,"Speaker0: This is also an animal.
Speaker1: Okay.
Speaker0: We can make sweaters,
Speaker0: leathers.",Sheep,"['Wool', 'Lamb', 'Shepherd', 'Goat', 'Farm']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.7525539398193359,"[0.035393401980400085, 0.0065221032127738, 0.06512217968702316, 1.1575883036130108e-05, 0.14039680361747742]","---

Transcript: ""Spe",True,1,False,0,"Speaker0: this also, this is a food item
Speaker1: Okay.
Speaker0: and nonveg item.
Speaker0: every body like this.
Speaker1: exactly.",Chicken,"['Bird', 'Feathers', 'Eat', 'Hen', 'Turkey']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.0933418795466423,"[8.591706864535809e-05, 0.061007652431726456, 0.00014269188977777958, 0.02933560684323311, 0.8160861730575562]","---

Transcript: ""Spe",False,0,False,0,"Speaker1: This games is oxygen.
Speaker0: And
Speaker1: very we get hire from
Speaker0: how is that you
Speaker1: uh
Speaker0: trees trees.
Speaker1: Another word for trees.",Plant,"['Green', 'Leaves', 'Water', 'Pot', 'Vegetable']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.4723917245864868,"[2.2204760171007365e-05, 0.019301466643810272, 0.02171850949525833, 0.11001982539892197, 0.37654632329940796]","---

I am going to give",True,1,False,0,"Speaker1: Um,
Speaker1: It's a one word.
Speaker0: Hmm.
Speaker1: Now a days many people are,
Speaker1: recently one
Speaker1: serial heroine did it.
Speaker1: Serial actor, actress,
Speaker0: Okay.
Speaker1: Some people will go for it when they did some mistake, and they are not able to
Speaker1: face the situation,
Speaker1: they take that part.
Speaker0: Can you give,
Speaker1: Okay, what is opposite to women?
Speaker0: man.
Speaker1: Yeah, second word is that one and you have to save ah
Speaker1: another, another first word.
Speaker0: First word is related to what?
Speaker0: Ant man?",Hangman,"['Execute', 'Rope', 'Hood', 'Death', 'Punish']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.1521190106868744,"[0.0005122151924297214, 0.6242472529411316, 4.5181644964031875e-05, 0.15720529854297638, 0.06587105244398117]",,False,0,False,0,"Speaker0: It's a two letter word.
Speaker1: Ok
Speaker0: ahh
Speaker0: Second word is like
Speaker0: Now where we are
Speaker0: Where we are living now?
Speaker1: Hyderabad
Speaker1: House
Speaker0: Ya second one is that one and first one is
Speaker0: What is the opposite to white sorry black?
Speaker1: White",White House,"['West Wing', 'Washington Dc', 'American', 'Capital', 'President']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.33477336168289185,"[0.010126812383532524, 0.01895560510456562, 0.000815695442724973, 0.6294993758201599, 0.005829164758324623]","---

Transcript: ""Spe",False,0,False,0,"Speaker1: It's a one word.
Speaker0: Hm hm.
Speaker1: We have
Speaker1: Okay.
Speaker1: What you are using
Speaker1: Right now.
Speaker1: with a
Speaker0: Right hand.
Speaker1: Yeah, it's the opposite to that
Speaker0: Left.
Speaker1: Yeah, add some",Lefty,"['Hand', 'Left', 'Write', 'Communist', 'Right']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.24262310564517975,"[0.17427173256874084, 0.0003689186414703727, 0.43628638982772827, 0.1464330404996872, 1.6841131582623348e-05]","---

Transcript: ""Spe",False,0,False,0,"Speaker0: What is the opposite to small?
Speaker1: Big.
Speaker0: Yeah, another word is?
Speaker0: It's like a
Speaker0: It's like house.
Speaker0: Animal houses,
Speaker0: like animal house are?
Speaker1: Ten, ten, den, den?
Speaker0: No, no, no ah,",Big Ben,"['Travel', 'Structure', 'Tower', 'Attraction', 'Clock']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.32393524050712585,"[0.6263654828071594, 0.006524690426886082, 0.0002431087923469022, 0.03287452086806297, 0.010056912899017334]","---

Transcript: ""Spe",False,0,False,0,"Speaker1: uh,
Speaker1: So, it's a name of a person.
Speaker1: It's very famous for the
Speaker1: fightings.
Speaker1: Very famous
Speaker1: a very
Speaker1: name
Speaker0: Starts with?
Speaker1: Ii should not give the starting letter, I think.
Speaker1: The person is like very famous.",John Cena,"['Wrestler', 'Wwe', 'Actor', 'Famous', 'Hip']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.23137472569942474,"[0.2039514034986496, 0.012583993375301361, 0.04288975149393082, 0.15715724229812622, 0.3520429730415344]","---

Transcript: ""Spe",False,0,False,0,"Speaker0: It's a one word
Speaker0: related to ah
Speaker0: mind. Not mind our
Speaker0: What called?
Speaker0: For every
Speaker0: ah
Speaker0: student
Speaker0: or every
Speaker0: employee
Speaker0: should should must
Speaker0: every student or you can take anything.",Knowledge,"['Learn', 'Ability', 'Comprehend', 'Wisdom', 'Education']"
mistralai/Mistral-7B-v0.1,True,no_answers,221,en_in,0.7709011435508728,"[5.3598956583300605e-05, 0.1294381469488144, 9.603135549696162e-05, 3.830946661764756e-05, 0.099472776055336]","---

Transcript: ""Spe",True,1,False,0,"Speaker0: So one one word.
Speaker0: It's very important for, for everyone, for everyone
Speaker0: on the earth. It is very important for everyone on the earth,
Speaker0: to but.",Money,"['Currency', 'Cash', 'Value', 'Price', 'Exchange']"
