model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors,using_chat_template
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.8930222392082214,"[0.0009503678302280605, 0.05177290737628937, 0.00011158790584886447, 0.049441173672676086, 0.004701739642769098]","""design""

---

Transcript: ""Speaker0",True,1,False,0,"Speaker0: Ahh
Speaker0: We ahh for a stone ahh we make a design right, what is it called?
Speaker0: Like ahh They do some not only stone for anything, what what are they called they plan something and do it.
Speaker1: Okay",Architect,"['Building', 'Plan', 'Sketch', 'Design', 'Construction']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,6.062742158974288e-06,"[6.217386271600844e-06, 2.161339352824143e-06, 8.837750101520214e-06, 0.001049926271662116, 0.9989268779754639]","""January""

---

Transcript: ""Speaker0",False,0,False,0,"Speaker0: Um,
Speaker0: We get um,
Speaker0: what is
Speaker0: uh,
Speaker0: I'm born in January.
Speaker0: Like, what is the 5th of January is one, what is five in it?",May,"['Month', 'Spring', 'Name', 'Possibly', 'Fifth']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.9902093410491943,"[0.00032339655444957316, 1.451177240596735e-07, 2.2396078236397443e-07, 0.009201664477586746, 0.00026520059327594936]","yoga

---

Transcript: ""Speaker1:",True,1,False,0,"Speaker1: Ah,
Speaker1: ah, So
Speaker1: ah, will get it when we are not conscious.
Speaker0: Not conscious,
Speaker1: So, by our mind will be absent
Speaker0: Ok, comma?
Speaker1: Ah,
Speaker1: You are little bit closer but
Speaker0: Hospital?
Speaker1: Not
Speaker1: No no it's not like are we hospitalized or we are not ill like that. But uh in our will
Speaker1: will daily will do that actually.
Speaker0: Yoga, yoga, sleeping?
Speaker1: When we will be unconscious
Speaker0: sleep?
Speaker1: Yes, yes exactly and will get
Speaker1: will get this when while we are
Speaker1: sleeping.",Dream,"['Sleep', 'Goal', 'Hope', 'Hallucination', 'Lucid']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.997291624546051,"[2.0388013055594456e-08, 2.5685217508453206e-08, 0.0026779461186379194, 1.678531447169007e-08, 3.0354696718859486e-05]","milk

---

Transcript: ""Speaker0:",True,1,False,0,"Speaker0: neatness,
Speaker1: Okay, ah so I'm describing about
Speaker1: a person,
Speaker0: Okay.
Speaker1: So,
Speaker1: give me one sec.
Speaker1: ah,
Speaker1: ah from where we get the milk?
Speaker0: Cow.
Speaker1: ah so yes yes exactly, ah what will call the person?
Speaker0: buffalo, cow
Speaker0: which person?
Speaker1: ah any person
Speaker0: milk man,
Speaker0: person? I didn't get
Speaker1: Like ah I calling you like a girl,
Speaker0: Okay.
Speaker0: human being
Speaker1: It's be like
Speaker1: what?
Speaker0: human being.
Speaker0: Human being.
Speaker1: So I'm I'm calling you like a girl right? when ah we have we ah when somebody standing like a male person, what you will call that person?
Speaker0: Okay.
Speaker1: I'm calling you like girl, okay what is the opposite of girl?
Speaker0: Boy.
Speaker1: Okay, combine the two words, the first one and this one,
Speaker0: girl boy.
Speaker1: ah no no no, you said,
Speaker1: ah from where we will get the milk?",Cowboy,"['Gun', 'Hat', 'Horse', 'Western', 'Saloon']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.9541885852813721,"[0.00791983399540186, 0.0017670074012130499, 0.027194060385227203, 9.013992530526593e-05, 0.008840490132570267]","""parrot""

---

Transcript: ""Speaker",True,1,True,1,"Speaker1: Okay, It is a bird.
Speaker0: Okay.
Speaker1: Many people like the bird.
Speaker1: The bird can speak also.
Speaker1: It is a",Parrot,"['Bird', 'Talk', 'Colorful', 'Fly', 'Pirate']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,1.5550864191027358e-05,"[5.284349754219875e-06, 0.9999665021896362, 1.2140131730120629e-05, 3.516563822358876e-07, 2.0088128849238274e-07]","""location""

---

Transcript: ""Speaker1",False,0,False,0,"Speaker1: Its a
Speaker1: What we call? It is Hyderabad.
Speaker0: capital city
Speaker1: no no no
Speaker1: like
Speaker1: What is a place where where you live?
Speaker0: Turkapally
Speaker1: What is it called?
Speaker0: city
Speaker1: no
Speaker1: Like city but its a another word.
Speaker1: What is Hyderabad? What Hyderabad we call, Hyderabad
Speaker1: or Delhi. What is the Delhi?
Speaker1: What we call actually?
Speaker0: place
Speaker1: No it's yeah place your closure.
Speaker1: Its a place but another word.
Speaker0: So it's another word for Hyderabad.
Speaker1: not Hyderabad. It's for every we can we we will use we use this word for every place.
Speaker0: so
Speaker1: for Hyderabad will used for Delhi
Speaker0: city
Speaker1: no. Its start with the I can't say the starting word.
Speaker1: Its a  similar to word.
Speaker0: okay Telangana
Speaker1: no
Speaker1: Its not Telangana, will we call which like
Speaker1: for every
Speaker1: place will called this word.
Speaker1: for America, for Africa
Speaker1: like that
Speaker0: situation, position
Speaker1: no
Speaker0: place, city,
Speaker0: location,",Country,"['State', 'Nation', 'Government', 'Border', 'Flag']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.9968970417976379,"[7.538562931586057e-05, 0.0003195489989593625, 0.00031618779757991433, 0.0022872674744576216, 0.0001046176694217138]","sequence

---

Transcript: ""Speaker0:",True,1,False,0,"Speaker0: Uh,
Speaker0: It's a all order of
Speaker0: How to called order?
Speaker0: It's a like 1 2 3 like
Speaker1: Yeah
Speaker0: Yeah, How to we call Actually?
Speaker1: Sequence.
Speaker0: Yeah
Speaker0: Half part is?
Speaker1: What?",Sequel,"['Movie', 'Second', 'Story', 'Series', 'Show']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.9941032528877258,"[3.314068089821376e-05, 1.647818059780093e-08, 7.786778724039323e-07, 0.005608296953141689, 0.0002545246679801494]","thoughts

---

Transcript: ""Speaker1:",True,1,False,0,"Speaker1: Okay.
Speaker1: It's a
Speaker1: It's a word
Speaker0: hmm
Speaker1: ah
Speaker1: ah it's come
Speaker1: after
Speaker1: Ah, it's a images or ideas, emotions
Speaker1: usually occurred in the mind
Speaker1: Its all are occurred in the mind.
Speaker1: so
Speaker1: it is happened
Speaker1: in nights only.
Speaker0: ah when we sleep do it happen?
Speaker1: Yes.",Dream,"['Sleep', 'Goal', 'Hope', 'Hallucination', 'Lucid']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.005858365911990404,"[0.15605059266090393, 4.68237885797862e-06, 8.44912960928923e-07, 3.382279828656465e-06, 0.8380821347236633]","light

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: Uh, yeah.
Speaker1: Uh,
Speaker1: uh it's a name, I think it's a name.
Speaker1: Um, we have brand names also there.
Speaker1: We have lot of brands, right? Like Jack & Jones or Flying Machine,
Speaker1: okay, U.S. Polo.
Speaker0: Hm.
Speaker1: We have lot of  brands, right? Uh, it's a it's uh a, of part of a brand names.
Speaker0: Can you give hint of any short any shortcut of that
Speaker0: Brand?
Speaker0: Hmm?
Speaker1: Okay.
Speaker0: For Flying Machine, FM we say.
Speaker1: Yeah.
Speaker0: Like that.
Speaker1: It's a unit of light.",Kelvin,"['Celsius', 'Temperature', 'Absolute', 'Scale', 'Fahrenheit']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.9994779229164124,"[0.00010701416613301262, 4.113086049528647e-07, 1.2258034587375732e-07, 3.104956931565539e-07, 0.0004142348188906908]","""treatment""

---

Transcript: ""Speaker",True,1,False,0,"Speaker0: It's a uh, it's a word, it's very dangerous.
Speaker0: Uh, like it's a dangerous thing.
Speaker0: It used for some treatments
Speaker0: and some cuttings.
Speaker0: Ok?
Speaker0: Ah,
Speaker1: Treatments?
Speaker0: Yeah, it is used for treatments, high treatments.
Speaker1: Is it a light?
Speaker0: Yeah.
Speaker1: It is use for eyes treatment.
Speaker0: Yeah it's eye treatment.",Laser,"['Light', 'Device', 'Beam', 'Technology', 'Optical']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.5460144877433777,"[0.04931449517607689, 0.04999249055981636, 0.007972226478159428, 0.007253964431583881, 0.33945226669311523]","doll

---

Transcript: ""Speaker0:",True,1,False,0,"Speaker0: uh
Speaker0: another name of doll
Speaker1: Doll
Speaker0: yeah
Speaker1: oh is it",Toy,"['Children', 'Santa', 'Gift', 'Kids', 'Play']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,4.450830886071344e-07,"[0.11271987110376358, 0.00048101303400471807, 3.534648485015168e-08, 0.02178027667105198, 0.8650184273719788]","water

---

Transcript: ""Speaker0:",False,0,False,0,"Speaker0: Ya
Speaker0: It is
Speaker0: what is daily to survey
Speaker1: food
Speaker0: a like
Speaker0: other think
Speaker1: water
Speaker0: ya ya
Speaker0: work in another another name like water",Drink,"['Cup', 'Water', 'Glass', 'Hydrate', 'Beverage']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.6755251288414001,"[2.5614548576413654e-05, 0.000528968870639801, 0.3231920301914215, 0.0006776592344976962, 5.066619269200601e-05]","name

---

Transcript: ""Speaker0:",True,1,False,0,"Speaker0: It is like
Speaker0: One of the
Speaker0: Pen name
Speaker0: which we used in school school days.
Speaker1: Cello point pen
Speaker1: Fine Grip
Speaker0: No no no
Speaker1: Raynolds
Speaker0: Uh yeah yeah
Speaker0: The there are two words like
Speaker0: before
Speaker1: This is a second word or first word.
Speaker0: Yeah this is second word
Speaker1: First word is
Speaker1: Name
Speaker0: Yeah name, related to the same",Ryan Reynolds,"['Canadian', 'Blake', 'Deadpool', 'Actor', 'Film']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.007032229099422693,"[0.13080057501792908, 0.5738351345062256, 0.2847272455692291, 0.0035621123388409615, 4.279400673112832e-05]","earth

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: Uh, yeah this is like
Speaker1: Um
Speaker1: Nine system is we have now, uh where we stay?
Speaker1: What because
Speaker0: Nine system comes to the systems.
Speaker1: No, I like
Speaker0: Nine generations?
Speaker1: Like solar galaxy,
Speaker1: that one
Speaker0: Universe?
Speaker1: Yeah universe still not
Speaker1: so much have like independently.
Speaker1: Uh, independently one
Speaker1: And where we are staying its now. We will call.
Speaker0: Earth?
Speaker1: Oh Yeah yeah. What we called in Erath in other language like?",Planet,"['Earth', 'Venus', 'Saturn', 'Space', 'Mass']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.9998253583908081,"[1.08234382878436e-06, 9.225867358964024e-08, 1.1926418892471702e-06, 1.7919724371040502e-07, 0.00017212626698892564]","""play""

---

Transcript: ""Speaker1",True,1,False,0,"Speaker1: ha yeah got a one word um
Speaker1: um
Speaker1: How can I explain?
Speaker1: uh mostly kids do that thing
Speaker1: I'm explaining the second half of the word
Speaker1: um
Speaker1: um whether um may we can  call chilled another word
Speaker0: chilled means like who will
Speaker1: no uh
Speaker1: not cool cold okay uh first word is cold I'm explaining about next word
Speaker1: um infants and not infants kids do more that thing whole day they will do only one thing eating sleeping
Speaker1: they will do that thing
Speaker0: playing with
Speaker1: uh yeah not playing just
Speaker0: play ok
Speaker1: Now attach that both words
Speaker1: yeah correctly guessed",Coldplay,"['Band', 'British', 'Music', 'Rock', 'Concert']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.5639116764068604,"[9.302745240802324e-08, 0.0001481989020248875, 7.779546535857662e-07, 0.0005392783205024898, 0.43539997935295105]","bird

---

Transcript: ""Speaker0:",True,1,False,0,"Speaker0: Hmm, It's a
Speaker0: ah,
Speaker0: uh, it's pieces the that thing is that consist of wings.
Speaker0: uh, that's pieces in like grey color.
Speaker0: What I can say?
Speaker0: That's pieces legs is in pinkish color.
Speaker1: Ok, can you say where we can see the
Speaker0: Most, ok we will find these bird things in Hyderabad more.
Speaker1: Uh, can yo tell a particular place.
Speaker0: Uh, Charminar like",Pigeon,"['Peace', 'Bird', 'White', 'Messenger', 'Dove']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.02022506855428219,"[0.5858242511749268, 0.017367267981171608, 0.37223905324935913, 0.001250133733265102, 0.003094261046499014]","""series""

---

Transcript: ""Speaker1",False,0,False,0,"Speaker1: Hmm
Speaker1: hmm
Speaker1: How can I explain this word?
Speaker1: ahh
Speaker1: we can see more TV shows not show but we can see daily episodes.
Speaker1: What we call in Netflix or in TV?
Speaker0: We call them series.
Speaker1: ah in
Speaker1: In another word of series?
Speaker1: The person who
Speaker1: do some commit crime,
Speaker0: He is a killer.
Speaker1: Killer is another word I'm expecting about the first part of the word
Speaker1: What we call daily episodes?
Speaker0: Daily episodes means?
Speaker0: our
Speaker0: mothers will watch
Speaker1: Exactly",Serial Killer,"['Murderer', 'Crazy', 'Dangerous', 'Kill', 'Hurt']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.0008543682051822543,"[0.0018711710581555963, 1.9583324046834605e-06, 1.626472908355936e-06, 0.7983400821685791, 0.1989307999610901]","Russian

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: Ok.
Speaker1: Ah, Largest continent in the world
Speaker0: Ok.
Speaker1: Ah, like area wise.
Speaker1: Which country?
Speaker0: Largest
Speaker0: vast area,
Speaker1: vast area?
Speaker1: Russia but
Speaker1: We need to add N over there, at the end.
Speaker0: Russian
Speaker1: We speak
Speaker0: What they speak?
Speaker1: Yeah,
Speaker1: Ok.",Russian Language,"['Slavic', 'Country', 'Speech', 'Moscow', 'Tolstoy']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.1413116753101349,"[2.253407984653677e-07, 0.8586829900741577, 5.222837557994353e-07, 4.275399533071322e-06, 2.8051925937688793e-07]","stage

---

Transcript: ""Speaker0:",False,0,False,0,"Speaker0: uh
Speaker0: It's it's a word actually it's a single word I will describe in
Speaker1: okay
Speaker0: The first word is where you perform where you perform the acting skills
Speaker1: stage
Speaker0: What is that?.
Speaker1: stage stage
Speaker0: Ok done and the second word is for a for a sports person he is a trainer?.",Stagecoach,"['Vehicle', 'Horse', 'Transport', 'Coach', 'West']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.0034556707832962275,"[0.7491233944892883, 0.24229057133197784, 0.002395973075181246, 0.0027264407835900784, 7.91214915807359e-06]","""handkerchief""

---

Transcript: """,False,0,False,0,"Speaker0: Okay.
Speaker1: Yeah, this is a
Speaker1: What it call?
Speaker1: We use we use this in you can you will wrap your
Speaker1: you will wrap your",Aluminium,"['Metal', 'Foil', 'Wrap', 'Chemical', 'Element']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.011509032920002937,"[0.2757156789302826, 0.0008517176029272377, 0.05283186212182045, 0.0010599594097584486, 0.658031702041626]","clothes

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: This is what we wear all the day.
Speaker0: cloths
Speaker1: cloths and add V3 formula",Clothing,"['Pants', 'Shirt', 'Fabric', 'Outfit', 'Dress']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.005312981083989143,"[0.00012690707808360457, 0.00014492690388578922, 0.27689769864082336, 0.3787667453289032, 0.3387506902217865]","pen

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: Okay this is called, okay I will tell in another way.
Speaker0: okay
Speaker1: ha
Speaker1: You can ha
Speaker1: you can jump ha by
Speaker1: by putting the force on it
Speaker1: like or accepts ha okay you will have you can see that in your refill or in your pen.",Spring,"['Summer', 'Season', 'Autumn', 'Flowers', 'Allergy']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.45648545026779175,"[0.0018509668298065662, 0.0005862990510649979, 0.22853055596351624, 0.0009670678409747779, 0.3115796744823456]","speech

---

Transcript: ""Speaker1:",True,1,False,0,"Speaker1: Okay, This is a
Speaker1: I am telling about a speeches and
Speaker0: okay
Speaker1: we will flite
Speaker1: get it will be in green color
Speaker1: has a
Speaker1: red color beak.",Parrot,"['Bird', 'Talk', 'Colorful', 'Fly', 'Pirate']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,,"[nan, nan, nan, nan, nan]","windows

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: This is the biggest ah biggest
Speaker1: ah biggest
Speaker1: What we use in
Speaker1: use in
Speaker1: ah okay let me do one thing ah what we will have in home other than doors?
Speaker0: Windows.
Speaker1: Okay done it's a second word.
Speaker0: Okay.
Speaker1: You can see
Speaker0: can I can I, I think the windows of a I mean are you saying in the terms of okay Microsoft Microsoft.
Speaker1: Got it.",Microsoft Windows,"['Software', 'System', 'Operating', 'Computer', 'Bill Gates']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.0010183074045926332,"[0.22387570142745972, 0.0002496106317266822, 5.239025568926081e-08, 3.05867547467642e-06, 0.7748533487319946]","thermometer

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: Yeah, Ok this is called
Speaker1: When you go to a doctor
Speaker0: Ok!
Speaker1: Go to a doctor he will check something.
Speaker0: Uh! Thermometer.
Speaker1: Will check something.
Speaker0: Thermometer.
Speaker1: Uh, thermometer and what's the reading called?",Kelvin,"['Celsius', 'Temperature', 'Absolute', 'Scale', 'Fahrenheit']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.029903730377554893,"[0.8936954140663147, 7.800757157383487e-05, 0.027311837300658226, 0.00010729519271990284, 0.048903707414865494]","""ice cream""

---

Transcript: ""Speaker",False,0,False,0,"Speaker0: It's like,
Speaker0: It's it
Speaker0: Eh uh, the thing
Speaker0: it is which used to cool our ice.
Speaker0: What is that?",Cucumber,"['Vegetable', 'Green', 'Pickle', 'Food', 'Dill']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,3.1834671972319484e-05,"[2.2188540242495947e-05, 0.9999415278434753, 3.7375807551143225e-06, 3.8542074776160007e-07, 3.0129254469102307e-07]","India

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: Done.
Speaker1: Next one
Speaker1: Ahh
Speaker1: The
Speaker1: If if we say
Speaker1: group of districts
Speaker1: we say
Speaker1: something right?
Speaker1: So
Speaker1: Ahh we say something like, right? Uh, so group of states what we called?
Speaker0: Territory.
Speaker1: No no
Speaker1: Guess something group of states what will be called?
Speaker0: United.
Speaker1: No no group of states?
Speaker1: Entire thing group of states what will be called?
Speaker1: India is dash?
Speaker1: Is it something is, yes yes.",Country,"['State', 'Nation', 'Government', 'Border', 'Flag']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.9961063861846924,"[7.723052476649173e-06, 0.0021046134643256664, 1.912205561893643e-06, 4.990341722077574e-07, 0.0017788084223866463]","friendship

---

Transcript: ""Speaker0:",True,1,False,0,"Speaker0: hmm ahh
Speaker0: oh no
Speaker0: how how
Speaker0: actually ahh
Speaker0: how can I explain this word?
Speaker0: hmm
Speaker0: I don't have any idea about this word to explain you
Speaker0: ahh but
Speaker0: but the word is ending with
Speaker0: hmm
Speaker0: have you seen titanic movie?
Speaker1: yes
Speaker0: ahh
Speaker0: in that ahh in that movie the main role of that movie consists the movie is running in one
Speaker0: huge gigant.
Speaker1: Ship, Titanic ship?
Speaker0: ahh not
Speaker0: Titanic ship but
Speaker1: Ship
Speaker0: The word is ending with ship but in that we have many types of ships.
Speaker1: okay
Speaker0: ahh can you guess the
Speaker1: friendship
Speaker1: Is it right?
Speaker0: no no
Speaker1: Is it correct?
Speaker1: then
Speaker0: hmm
Speaker0: I think I guess it is some somewhat hard to guess the word.",Censorship,"['Communication', 'Suppression', 'Speech', 'Political', 'Redact']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,3.8010693970136344e-06,"[0.9948392510414124, 4.005913979199249e-06, 1.3906843605582253e-06, 0.004616998601704836, 0.0005344991805031896]","""consist""

---

Transcript: ""Speaker",False,0,False,0,"Speaker0: ok next.
Speaker1: um
Speaker1: uh In a in week what we consist of?",Day,"['Night', 'Sun', 'Hours', 'Weeks', 'Awake']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.00139351945836097,"[0.01608702354133129, 1.2500042885221774e-06, 1.9009361494681798e-05, 2.980812752184647e-08, 0.9824991226196289]","fish

---

Transcript: ""Speaker0:",False,0,False,0,"Speaker0: Okay, next next
Speaker1: It is a aquatic animal, uh
Speaker1: a mostly china people will eat this
Speaker1: thing.
Speaker0: Fish.
Speaker1: No. that is aquatic
Speaker1: thing but not fish exactly.",Octopus,"['Tentacles', 'Ocean', 'Arms', 'Eight', 'Squid']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.9662106037139893,"[7.363787517533638e-06, 8.550970051146578e-06, 0.0010270416969433427, 0.03266042843461037, 8.594952669227496e-05]","""fishes""

---

Transcript: ""Speaker",True,1,False,0,"Speaker0: Okay next.
Speaker0: A way, a way, where the places of fishes are in
Speaker0: in home for suppose in home we, we want to
Speaker0: fishes.",Aquarium,"['Water', 'Sea', 'Zoo', 'Fishbowl', 'Home']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.0009684136020950973,"[0.00880691222846508, 0.00123505515512079, 0.5533539652824402, 0.0062100850045681, 0.42942553758621216]","Hyderabad

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: Okay, I will tell ah this was a um,
Speaker1: um,
Speaker1: This is a big,
Speaker1: um,
Speaker1: This is a big country,
Speaker0: Okay.
Speaker1: ah where
Speaker1: You are really love this place,
Speaker1: ah where ah for that place any icon is there to specify that country?
Speaker0: Yeah ah,
Speaker1: any kind of like towers, bridges something over there?
Speaker0: like where we can if we say Hyderabad is icon for Charminar like that.
Speaker0: ah ah,
Speaker0: which city?
Speaker0: ah,",London,"['City', 'England', 'Bridge', 'Capital', 'Metropolitan']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.0007385733188129961,"[0.9991388320922852, 1.6067077694970067e-06, 5.9373029159814905e-08, 0.00012082397734047845, 8.466581391530781e-08]","computer

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: Okay?
Speaker0: Yeah.
Speaker1: uh this is a word which we uh daily we will be working on this
Speaker0: Computer?
Speaker1: Yeah, and there is one more word before it which we always keep our things uh private to us.",Personal Computer,"['Laptop', 'Desktop', 'Mobile', 'Hard Drive', 'Wifi']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.048318687826395035,"[0.8777623772621155, 1.4401939552044496e-05, 0.073878712952137, 2.381716285526636e-06, 2.331082578166388e-05]","""uniform""

---

Transcript: ""Speaker0",False,0,False,0,"Speaker0: Okay, this is a word were.
Speaker0: Where the soldier would wear this thing during when they go to ahh
Speaker0: war
Speaker0: Ya, ya, ya.",Armour,"['Metal', 'Use', 'Costume', 'Knight', 'Protection']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,9.185605449602008e-05,"[3.728760566445999e-05, 0.1867116242647171, 1.02385647551273e-05, 0.8131301403045654, 1.8892007574322633e-05]","""designing""

---

Transcript: ""Speaker",False,0,False,0,"Speaker0: This a thing this is a ah what to say?
Speaker0: Hmm where ah we,
Speaker0: ah have you opened any?
Speaker0: hmm
Speaker0: hmm hm what to say?
Speaker0: ah this is a comp, computer language,
Speaker1: Okay.
Speaker0: Very easy language.
Speaker0: I think we have learned it, if you are a ah uh,
Speaker0: I mean CSC student,
Speaker1: Okay, ah may be it's like a like a DBMS or java,
Speaker0: yeah, yeah yeah come again ah it is a like ah it's a designing one.",Html,"['Browser', 'Webpage', 'Documents', 'Scripting', 'Markup']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.02141520008444786,"[0.0033139183651655912, 0.010211900807917118, 0.9094613790512085, 0.04594222828745842, 0.00965531263500452]","takeout

---

Transcript: ""Speaker0",False,0,False,0,"Speaker0: uh this is a have you heard this Jerry Jerry?
Speaker0: Jerry?
Speaker1: Yeah I like Tom and Jerry.
Speaker1: Tom
Speaker0: Yeah no no no uh his friend?
Speaker1: Tom and Jerry
Speaker0: No no I I don't want Jerry.. I want only
Speaker1: Okay Tom
Speaker0: Yeah Tom uh
Speaker0: Sorry uh that was a, this is a first word and second word is
Speaker0: uh
Speaker0: uh I think is uh
Speaker0: uh,
Speaker0: uh have you heard about brand?
Speaker1: uhm brand okay
Speaker0: uh take takeout
Speaker0: and in that input Y at last
Speaker1: Brandy
Speaker1: Tom
Speaker1: Tom Tom Brandy
Speaker0: uh yeah but it's what you are telling is uh
Speaker0: Uh I said to takeout n and y at the last",Tom Brady,"['Quarterback', 'Nfl', 'Patriots', 'Catch', 'Touchdown']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.4272899329662323,"[9.62985577643849e-05, 0.5699036121368408, 0.002687153872102499, 6.700505483792085e-09, 2.300572487001773e-05]","""Christiano""

---

Transcript: ""Speaker",False,0,False,0,"Speaker1: Well here I can find
Speaker1: A word of a person.
Speaker1: Hmm
Speaker1: A he is a
Speaker1: player.
Speaker0: OK
Speaker1: Uhm, game
Speaker1: I can not say. Uh it's a game player with the ball.
Speaker1: Unlikes, we use for that.
Speaker0: Oh
Speaker0: OK
Speaker1: He is mostly known for that game.
Speaker0: Football.
Speaker1: Yeah, Yes.
Speaker0: Do you know I know.
Speaker1: Yes, uh the full name of that person?
Speaker0: Full name of that person actually.
Speaker0: Something like Chris
Speaker1: Yes Yes
Speaker1: Christi. Uh I am not getting that word. Christi
Speaker1: Christiano
Speaker1: Yes you all",Cristiano Ronaldo,"['Striker', 'Soccer', 'Famous', 'Fast', 'Football']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.42147472500801086,"[0.5720808506011963, 0.0064354888163506985, 2.0522666090982966e-06, 6.502982614620123e-07, 6.24240783508867e-06]","World

---

Transcript: ""Speaker1:",False,0,False,0,"Speaker1: Here I can find a word
Speaker1: It's it has three words.
Speaker1: ah we like kids mostly like to watch that its loved by
Speaker0: Cartoon
Speaker1: ah Mostly like ah mostly like that
Speaker1: See now hotstar you know the Hotstar, right?
Speaker1: in hotstar the new hotstar yes the second one is that
Speaker0: Disney hotstar
Speaker1: There are three words right, the first one is that the second word is that
Speaker1: hmm The third one is
Speaker1: the third word is
Speaker1: hmm
Speaker1: How could I say that?
Speaker1: ah entire Earth what do you call the entire Earth like
Speaker0: World
Speaker1: Yes that is the third word.",Walt Disney World,"['Epcot', 'Orlando', 'Travel', 'Adventure', 'Fun']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.0045593720860779285,"[0.9942139983177185, 0.0006768000894226134, 1.9293023797217757e-05, 0.00035464006941765547, 0.00017598063277546316]","""actor""

---

Transcript: ""Speaker0",False,0,False,0,"Speaker0: Yes, he is four letter word.
Speaker0: ahh, If you watch a movie
Speaker0: what is the main
Speaker0: thing that we, that first we see that and go
Speaker0: like.
Speaker0: ahh.
Speaker0: not that not it script like if you gone over, if you gone got your movie.
Speaker1: Is that a person?
Speaker0: Yes, obviously its a person.",Hero,"['Superman', 'Batman', 'Combat', 'Fight', 'Justice']",False
Qwen/Qwen1.5-7B,True,no_answers,221,en_in,0.03820832446217537,"[0.007507703732699156, 0.6043615341186523, 4.273543709132355e-06, 0.000511095451656729, 0.34940704703330994]","""waka waka""

---

Transcript:",False,0,False,0,"Speaker0: Now here I got a word.
Speaker0: A seven letter word.
Speaker0: And it's also a name of a person.
Speaker0: Who is very famous
Speaker0: and her song is also too famous when there is a
Speaker0: football game. I guess you know this song, a famous song.
Speaker0: Waka, waka song, you now that?
Speaker1: Oh, ho! Ok, Yeah!
Speaker0: Do you know the singer name of that singer?
Speaker1: Some like
Speaker1: Heer
Speaker1: Something big
Speaker0: Famous song yes, yes, yes it's that.
Speaker0: It's right. The famous singer and dancer",Shakira,"['Colombian', 'Singer', 'Female', 'Latina', 'Dancer']",False
