model,load_8bit,prompt_mode,seed,dialect,correct_answer_prob,distractor_probs,generated_answer,chose_correct_answer,chose_correct_answer_num,generated_correct_answer,generated_correct_answer_num,transcript,correct_answer,distractors,using_chat_template
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.7980934977531433,"[0.03779802471399307, 7.936322072055191e-05, 8.459066521027125e-06, 0.15771609544754028, 0.006304595153778791]",Tuba.,True,1,False,0,"Speaker1: And the next one is, next word
Speaker1: It's a seven letter word.
Speaker1: Actually this is
Speaker1: used by singers.
Speaker0: Sa re ga ma pa?
Speaker1: No no like singers what do they use most of them they use by using some of the things.
Speaker1: took
Speaker0: Guitar?
Speaker1: some other it's starts with T
Speaker1: T
Speaker1: The oldest thing like now I guess most of them don't use this.",Trumpet,"['Instrument', 'Music', 'Play', 'Louis Armstrong', 'Jazz']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.16024045646190643,"[0.4462021291255951, 0.0001858650502981618, 0.003501719329506159, 0.36159834265708923, 0.02827148512005806]",Computer Science.,False,0,False,0,"Speaker1: Well here I can see a word.
Speaker1: Which a B.tech student us studies this.
Speaker0: Engineering.
Speaker1: There will be a, the major thing for a computer science engineer to learn is?
Speaker0: C programing language.
Speaker1: aa some one next one, next to C.
Speaker0: Java programing.
Speaker1: No no  between the both?
Speaker1: C, Yes you are right.",C++,"['Computer', 'Language', 'Java', 'Programming', 'Python']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.9763520956039429,"[1.271921064471826e-05, 0.007264996878802776, 0.010589981451630592, 0.0026890900917351246, 0.0030910810455679893]",Charlie Chaplin.,True,1,True,1,"Speaker0: Well now here I can see a word, here actually is a, it's name of a person.
Speaker0: Ah, Who who makes is laugh a lot?
Speaker0: The comedian, the greatest one. The greatest comedian.
Speaker1: Is he from India?
Speaker0: No, no, no, no.
Speaker0: Very black and white movies, he saw thin.
Speaker0: With a hat.
Speaker0: We visit to see
Speaker0: with the hat. He with the stick in his hand.
Speaker0: So, thin,",Charlie Chaplin,"['Actor', 'Silent', 'The Tramp', 'Movie', 'Mustache']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.5214511156082153,"[1.3349340406421106e-05, 0.2688984274864197, 0.006110072135925293, 0.20166806876659393, 0.0018589325482025743]",Astronomy.,True,1,True,1,"Speaker1: Ahh
Speaker1: This is a thing which we learn
Speaker0: Okay
Speaker1: by seeing ahh in sky.
Speaker1: You see in sky
Speaker0: Telescope.
Speaker1: yeah
Speaker0: Kaleidoscope
Speaker1: We use that what is that
Speaker0: study called?
Speaker1: Yeah study called?
Speaker0: ahh just
Speaker1: Study of ah
Speaker1: hmm",Astronomy,"['Space', 'Celestial', 'Universe', 'Science', 'Planets']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.5447847843170166,"[0.12810839712619781, 0.09455227851867676, 3.521232429193333e-05, 0.23251888155937195, 4.5321010588850186e-07]",Soda.,True,1,False,0,"Speaker1: Ah, what is this the name of a company?
Speaker0: Ok.
Speaker1: When we consume the thing
Speaker1: It is of two words dear.
Speaker1: Ah, it is
Speaker1: It is a uh, thing which we consume in liquid form.
Speaker0: Water?
Speaker1: Can you guess it?
Speaker1: No, no rather than water?
Speaker0: Juices?
Speaker1: No, uh, it is a small",Coca-cola,"['Soda', 'Drink', 'Pop', 'Fizzy', 'Dark']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.1463840752840042,"[0.01151487696915865, 0.44952523708343506, 0.33180829882621765, 0.060749925673007965, 1.7575686797499657e-05]",Friend.,False,0,False,0,"Speaker1: ah, ah what if, what the relationship, relation between the two persons?
Speaker0: Wife and husband?
Speaker1: No.
Speaker0: brother sister?
Speaker1: wife and husband, not from a parent line from the house, a person from ah uh person between you and person,
Speaker1: ah,
Speaker1: Whom, who what to relation we get when we ah
Speaker1: first time we go to school,
Speaker0: teacher student.
Speaker1: No.
Speaker0: then?
Speaker1: The person who sits beside you
Speaker0: friend, friend.
Speaker1: yeah, what is the",Friendship,"['Comrade', 'Companion', 'Buddy', 'Partner', 'Pal']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.8372378945350647,"[0.1434178501367569, 0.0025727262254804373, 0.0017941573169082403, 1.3134423170413356e-05, 0.014964128844439983]",Divorced.,True,1,True,1,"Speaker1: This is a
Speaker1: seven letter word.
Speaker1: Start with D
Speaker1: start with D
Speaker0: Sorry?
Speaker0: Okay.
Speaker1: and a
Speaker1: when a men and women who get married if they are not",Divorce,"['Wedding', 'Civil State', 'Breakup', 'Ex', 'Marriage']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.7012524008750916,"[2.343417509109713e-05, 0.2716204524040222, 0.0014932549092918634, 0.009311019442975521, 0.016299432143568993]","Dryer.

---

Transcript",True,1,False,0,"Speaker1: The view is
Speaker1: to wash clothes.
Speaker0: So
Speaker1: No, that is that is that runs with electricity.",Washing machine,"['Machine', 'Appliance', 'Drum', 'Spin', 'Soap']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.9519267678260803,"[2.4419070541625842e-05, 0.0003266490821260959, 0.03578082472085953, 0.007244480773806572, 0.004696904215961695]","Lion.

---

Transcript:",True,1,True,1,"Speaker0: It is an animal.
Speaker1: okay.
Speaker0: It eats another animal also,
Speaker0: It is a famous animal in the forest. Yes.",Lion,"['King', 'Cat', 'Jungle', 'Attack', 'Strong']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.6080251932144165,"[0.011013904586434364, 0.20674856007099152, 0.061049867421388626, 0.020130986347794533, 0.09303140640258789]","Infinity

---

Transcript:",True,1,True,1,"Speaker1: Okay
Speaker1: When we like like it it is also
Speaker1: It will be also in the math.
Speaker1: The starting number is zero.
Speaker1: How many numbers do we have?
Speaker1: How many numbers, numbers
Speaker0: We have unlimited numbers.
Speaker1: What it is also called?
Speaker0: primary numbers
Speaker1: numbers numbers are
Speaker0: Numbers are, what numbers are called? primary numbers, serial numbers or
Speaker1: No numbers, how many numbers do we have from zero to",Infinity,"['Forever', 'Unlimited', 'Continuous', 'Eternal', 'Limitless']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.0003548850363586098,"[0.0019311748910695314, 0.2365453839302063, 0.14212700724601746, 0.5997218489646912, 0.019319605082273483]","Computer

---

Transcript: """,False,0,False,0,"Speaker1: Okay.
Speaker1: This is, uh, will use in our home
Speaker0: Okay.
Speaker1: Uh,
Speaker1: we can, uh, we will use it for many things
Speaker1: Uh, will use systems to place on that
Speaker0: Desktop,
Speaker0: desk, desk",Table,"['Eat', 'Desk', 'Chair', 'Furniture', 'Wood']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.1498422771692276,"[0.3435570299625397, 0.04852140322327614, 0.3210761845111847, 0.010915019549429417, 0.12608817219734192]","Acne.

Transcript: ""Spe",False,0,True,1,Speaker1: Every girls faces due to this reason on her face.,Acne,"['Pimples', 'Zits', 'Blemish', 'Skin', 'Teenager']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.3630792796611786,"[0.1558104306459427, 0.08481244742870331, 0.28804415464401245, 0.09564071148633957, 0.012613015249371529]","_______________________

---

Trans",True,1,False,0,"Speaker0: This is also an animal.
Speaker1: Okay.
Speaker0: We can make sweaters,
Speaker0: leathers.",Sheep,"['Wool', 'Lamb', 'Shepherd', 'Goat', 'Farm']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.855614185333252,"[0.021568648517131805, 0.003135496051982045, 0.02078547701239586, 6.937231773918029e-06, 0.09888917207717896]","Chicken.

---

Transcript",True,1,True,1,"Speaker0: this also, this is a food item
Speaker1: Okay.
Speaker0: and nonveg item.
Speaker0: every body like this.
Speaker1: exactly.",Chicken,"['Bird', 'Feathers', 'Eat', 'Hen', 'Turkey']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.10222327709197998,"[5.939175025559962e-05, 0.07709208130836487, 8.269976387964562e-05, 0.017222324386239052, 0.8033202290534973]","Trees.

---

Transcript",False,0,False,0,"Speaker1: This games is oxygen.
Speaker0: And
Speaker1: very we get hire from
Speaker0: how is that you
Speaker1: uh
Speaker0: trees trees.
Speaker1: Another word for trees.",Plant,"['Green', 'Leaves', 'Water', 'Pot', 'Vegetable']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.5626500844955444,"[1.0813914741447661e-05, 0.015898194164037704, 0.03207758441567421, 0.05963224545121193, 0.32973113656044006]",Antidote.,True,1,False,0,"Speaker1: Um,
Speaker1: It's a one word.
Speaker0: Hmm.
Speaker1: Now a days many people are,
Speaker1: recently one
Speaker1: serial heroine did it.
Speaker1: Serial actor, actress,
Speaker0: Okay.
Speaker1: Some people will go for it when they did some mistake, and they are not able to
Speaker1: face the situation,
Speaker1: they take that part.
Speaker0: Can you give,
Speaker1: Okay, what is opposite to women?
Speaker0: man.
Speaker1: Yeah, second word is that one and you have to save ah
Speaker1: another, another first word.
Speaker0: First word is related to what?
Speaker0: Ant man?",Hangman,"['Execute', 'Rope', 'Hood', 'Death', 'Punish']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.16133379936218262,"[0.0006062182947061956, 0.5969344973564148, 1.0318543900211807e-05, 0.16277477145195007, 0.07834043353796005]","Black

---

Transcript: """,False,0,False,0,"Speaker0: It's a two letter word.
Speaker1: Ok
Speaker0: ahh
Speaker0: Second word is like
Speaker0: Now where we are
Speaker0: Where we are living now?
Speaker1: Hyderabad
Speaker1: House
Speaker0: Ya second one is that one and first one is
Speaker0: What is the opposite to white sorry black?
Speaker1: White",White House,"['West Wing', 'Washington Dc', 'American', 'Capital', 'President']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.45942044258117676,"[0.02377886138856411, 0.008914589881896973, 0.002734525827690959, 0.49976763129234314, 0.005383920855820179]",Pen.,False,0,False,0,"Speaker1: It's a one word.
Speaker0: Hm hm.
Speaker1: We have
Speaker1: Okay.
Speaker1: What you are using
Speaker1: Right now.
Speaker1: with a
Speaker0: Right hand.
Speaker1: Yeah, it's the opposite to that
Speaker0: Left.
Speaker1: Yeah, add some",Lefty,"['Hand', 'Left', 'Write', 'Communist', 'Right']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.09300205111503601,"[0.18263806402683258, 0.0001905329554574564, 0.5167295932769775, 0.20743006467819214, 9.652199878473766e-06]",Den.,False,0,False,0,"Speaker0: What is the opposite to small?
Speaker1: Big.
Speaker0: Yeah, another word is?
Speaker0: It's like a
Speaker0: It's like house.
Speaker0: Animal houses,
Speaker0: like animal house are?
Speaker1: Ten, ten, den, den?
Speaker0: No, no, no ah,",Big Ben,"['Travel', 'Structure', 'Tower', 'Attraction', 'Clock']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.4934723973274231,"[0.4426095187664032, 0.0030508527997881174, 0.00017762751667760313, 0.05283205583691597, 0.007857534103095531]",Alexander the Great.,True,1,False,0,"Speaker1: uh,
Speaker1: So, it's a name of a person.
Speaker1: It's very famous for the
Speaker1: fightings.
Speaker1: Very famous
Speaker1: a very
Speaker1: name
Speaker0: Starts with?
Speaker1: Ii should not give the starting letter, I think.
Speaker1: The person is like very famous.",John Cena,"['Wrestler', 'Wwe', 'Actor', 'Famous', 'Hip']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.19882848858833313,"[0.18773293495178223, 0.01110315416008234, 0.04976857081055641, 0.15513098239898682, 0.3974359333515167]",Mindset.,False,0,False,0,"Speaker0: It's a one word
Speaker0: related to ah
Speaker0: mind. Not mind our
Speaker0: What called?
Speaker0: For every
Speaker0: ah
Speaker0: student
Speaker0: or every
Speaker0: employee
Speaker0: should should must
Speaker0: every student or you can take anything.",Knowledge,"['Learn', 'Ability', 'Comprehend', 'Wisdom', 'Education']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_in,0.7389553785324097,"[3.596719398046844e-05, 0.11816397309303284, 4.8565692850388587e-05, 4.656081000575796e-05, 0.14274953305721283]","_______________________

---

Trans",True,1,False,0,"Speaker0: So one one word.
Speaker0: It's very important for, for everyone, for everyone
Speaker0: on the earth. It is very important for everyone on the earth,
Speaker0: to but.",Money,"['Currency', 'Cash', 'Value', 'Price', 'Exchange']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.45725733041763306,"[0.049259401857852936, 0.21480216085910797, 0.1652185469865799, 0.10054285824298859, 0.012919718399643898]",Joy.,True,1,False,0,"Speaker1: Ok so when you are happy what do you do?
Speaker0: I dance.
Speaker1: What am I doing?
Speaker1: Now what am I doing?
Speaker0: You are laughing.
Speaker1: Ok so say it in a word.
Speaker0: Laugh
Speaker1: Like
Speaker1: No, in an adjective or a noun.
Speaker0: Uhh
Speaker0: happy, laugh, laughing, smiling.
Speaker1: No! you got that one put it in a noun or adjective.
Speaker0: Laughing.
Speaker1: No.
Speaker1: Laughing is a verb like somebody is doing, what is the noun?
Speaker0: Joy.
Speaker1: No, do not change the word.
Speaker0: Ok.
Speaker0: Laugh.
Speaker1: No.
Speaker0: Smile.
Speaker1: Don't change it.
Speaker0: i am laughing.
Speaker1: No I did not say put it in a sentence, I just need a single word.",Laughter,"['Funny', 'Humorous', 'Smile', 'Joke', 'Burst']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.6446813344955444,"[0.005922975949943066, 0.24095681309700012, 0.008507752791047096, 0.09605856239795685, 0.0038726201746612787]",Captain.,True,1,False,0,"Speaker1: Ok um.
Speaker1: You know most of the military people in nigeria.
Speaker0: Yeah.
Speaker1: Erm.
Speaker1: They usually retire as what?
Speaker0: As majors.
Speaker1: Hm hm no a level below.
Speaker0: Generals.
Speaker1: A level below not above I don't know, a level below like if you're just a fresh graduate and you're entering the
Speaker0: Ah omo.
Speaker1: The army.
Speaker1: What rank do they give you?
Speaker0: Sergeant.
Speaker1: No they give you sergeant if you are not erm
Speaker1: If you don't have a.-
Speaker0: Corporal.
Speaker1: No.
Speaker0: Ah.
Speaker0: Ehhh.
Speaker0: Ah.
Speaker1: They call sailors that name too.
Speaker0: Cadet?
Speaker1: No.
Speaker0: Hmm.
Speaker0: Ah Christ I don't know.
Speaker1: You should know.
Speaker1: If you have said general and you've said major and you've said sergeant there's a particular one that you did not even say that you mention now.
Speaker0: Uhh I'm thinking
Speaker1: It start with a C.
Speaker0: Corporal.
Speaker1: No you've said corporal.
Speaker0: Uh.
Speaker0: Coming o captain?
Speaker1: Ah.
Speaker1: Ah nawa.
Speaker0: Ah.
Speaker1: Ok.
Speaker1: So that aside.
Speaker1: So where do most people in Nigeria where do they like to travel to?
Speaker0: Abroad.
Speaker1: Where.
Speaker0: United state.
Speaker1: Say the last word.
Speaker0: United State of America
Speaker1: the last word.
Speaker0: America
Speaker1: Oya say that first one and this last one together.
Speaker1: The first military word and this last one say it together.
Speaker0: Uhh.",Captain America,"['Movie', 'Fictional', 'Superhero', 'Comic Book', 'Marvel']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.932283341884613,"[3.0935322570257995e-07, 0.06312157958745956, 0.0025372253730893135, 1.454656626265205e-06, 0.0020561593119055033]",Science Fiction.,True,1,True,1,"Speaker1: Describe the word below without using any of the forbidden words in red.
Speaker1: Alright can you hear me?
Speaker0: I'm listening.
Speaker1: Emm do you know when you are in secondary school, you you are when you get to like ss1 there are three classes that you can be. It's either you are in,
Speaker1: do you know those three classes?
Speaker0: Commercial.
Speaker1: Sorry?
Speaker1: hello,
Speaker0: Commercial, Science, Art.
Speaker1: Ok.
Speaker0: commercial, science, Art.
Speaker1: You know the middle one you mentioned,
Speaker0: which one?
Speaker1: the one the middle one you mentioned, yea hold it now, do you know when they say yea. do you know when you are watching a movie and the movie is not real what do you call that kind of movie?
Speaker0: science.
Speaker0: fiction.
Speaker1: Yea so, join the two.",Science Fiction,"['Future', 'Imaginary', 'Advancements', 'Time', 'Travel']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.3352317214012146,"[0.04066133499145508, 3.101999391219579e-05, 0.5068298578262329, 0.11715994030237198, 8.611826342530549e-05]","Suspicious

---

Transcript",False,0,False,0,"Speaker0: All right.
Speaker0: Okay. If I
Speaker0: tell you something now,
Speaker0: and you suspect that what I've told you
Speaker0: Is not,
Speaker0: straightforward, what do you call that?
Speaker1: What you told me is not straightforward.
Speaker1: Yeah.
Speaker0: Like you feel like there are discrepancies.",Lie,"['Untrue', 'White', 'Truth', 'Trust', 'Tell']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.5229644775390625,"[9.114266140386462e-05, 4.648246431315783e-06, 0.11221462488174438, 0.008400669321417809, 0.3563244640827179]","Sky

Transcript: ""Speaker2",True,1,False,0,"Speaker1: Apart from the sun, what other things can mention that's always up?",Moon,"['Space', 'Full', 'Night', 'Half', 'Sky']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.14548639953136444,"[0.03706517070531845, 0.0002286105154780671, 4.832501144846901e-05, 0.7950552701950073, 0.022116271778941154]","_______________

---

Trans",False,0,False,0,"Speaker0: All right. So, now.
Speaker0: You're either
Speaker0: alive, or?
Speaker0: Okay.
Speaker0: So,
Speaker0: you got it right.
Speaker0: So, instead of putting D at the end of
Speaker0: that.
Speaker0: What
Speaker0: Excellent.
Speaker0: Yeah.",Death,"['Kill', 'End', 'Die', 'Mortuary', 'Suicide']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.6478946805000305,"[9.67732034951041e-07, 0.011555642820894718, 0.07694602012634277, 0.01000048965215683, 0.25360217690467834]",Harvard University.,True,1,True,1,"Speaker1: Ok so.
Speaker1: We in Nigeria is either we want to go to Oxford University, or we want to go to what's the other one?
Speaker1: Eh.
Speaker1: No there is another one.
Speaker1: It's just as.
Speaker1: No it's as popula as those ones.
Speaker1: Yeah ok so. It start with eh.
Speaker1: H.
Speaker1: Excellent yes.
Speaker0: Hey guys.",Harvard University,"['Private', 'College', 'Prestige', 'Institution', 'Massachussetts']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.9340195655822754,"[0.00014251151878852397, 3.1715509976493195e-05, 0.05978303402662277, 7.297486445168033e-05, 0.005950162187218666]",Museum.,True,1,False,0,"Speaker0: Alright so
Speaker0: we Christians we used to go to
Speaker0: we used to go to church, we Muslims where do we go to
Speaker0: oh okay, that's even the wrong description
Speaker0: okay so
Speaker0: where do they put all these old things?
Speaker0: for people to go and see
Speaker0: all these
Speaker0: excellence so this word now is not in
Speaker0: America
Speaker0: it's in Britain, so what do you call it
Speaker0: no it's in Britain, I'm using Britain, so what will you call it
Speaker0: Since it's Britain what is the language like Britain, u say?
Speaker0: okay you say English instead of Britain you can say
Speaker0: You can
Speaker0: instead of Britain
Speaker0: no instead
Speaker0: no instead of it's yes, it's in Britain
Speaker0: Do you get, so you know you say English, Spanish
Speaker0: so Britain, How else can you call Britain?
Speaker0: Excellent so
Speaker0: Put the two together
Speaker0: Good
Speaker0: it's not a forbidden word sir it's",British Museum,"['London', 'Art', 'England', 'History', 'Building']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.5984021425247192,"[0.03769974038004875, 0.23624666035175323, 2.6150203211727785e-06, 0.12764687836170197, 1.976298108274932e-06]",Refrigerator.,True,1,False,0,"Speaker0: Okay, so you know all these uh
Speaker0: When we were growing up we used to say all these place we use in our houses.
Speaker0: em we use to call it stainless plate in Nigeria. But what is it suppose to be?
Speaker0: what is the
Speaker0: Yes.
Speaker0: So, just say the first thing you said.
Speaker0: Good.",Aluminium,"['Metal', 'Foil', 'Wrap', 'Chemical', 'Element']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.5392088294029236,"[7.603307949466398e-06, 0.380047470331192, 1.834723661886528e-05, 0.01656222529709339, 0.06415554881095886]",Outside.,True,1,False,0,"Speaker0: Ok.
Speaker0: If this place is not hot, what is it?
Speaker0: Ok when we were small, we always used to tell our parents that we want to go outside. What do we tell then we want to go outside to do?
Speaker0: Excellent.
Speaker0: So you got the first one.
Speaker0: When you are not hot.
Speaker0: Hmm?
Speaker0: Excellent.",Coldplay,"['Band', 'British', 'Music', 'Rock', 'Concert']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.2905087172985077,"[0.04818715155124664, 0.04312530532479286, 5.3550083976006135e-06, 0.6181652545928955, 8.209613952203654e-06]","Door.

Transcript: ""Speaker",False,0,True,1,"Speaker1: Ok.
Speaker0: Ok.
Speaker1: Then, what is the first, apart front the gate, what do you use to enter, what is the first thing you need to pass through to enter a, a enter your apartment?",Door,"['House', 'Building', 'Handle', 'Entrance', 'Exit']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.24214519560337067,"[0.013759319670498371, 0.5896613597869873, 0.15043701231479645, 0.0020749785471707582, 0.0019220781978219748]",Diamond,False,0,False,0,"Speaker1: ok i've skipped it already. What's the name of this is the name of a precious stone that women likes to where
Speaker1: it is
Speaker0: gold
Speaker1: no no no not gold it's like a stone.
Speaker1: it's an ornament you said
Speaker1: what do you say",Pearl,"['Gem', 'Jewelry', 'Necklace', 'Oyster', 'Ocean']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.55558842420578,"[8.682281622895971e-05, 0.35723286867141724, 0.08702455461025238, 3.731776587301283e-06, 6.358632526826113e-05]",Birthday Party.,True,1,False,0,"Speaker1: ok
Speaker1: Who do you use to call if you have a birthday party?
Speaker1: That will.
Speaker1: That will provide the jam.
Speaker1: No no what's the name of the.
Speaker1: Yes yes you're correct.
Speaker1: What happens.",DJ,"['Music', 'Nightclub', 'Dancefloor', 'Mix', 'Radio']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.27486512064933777,"[0.15338575839996338, 0.18474964797496796, 0.30688682198524475, 0.01164983119815588, 0.06846277415752411]",Fear.,False,0,True,1,"Speaker1: When,
Speaker1: You are not,
Speaker1: What happens, what is the emotion that comes with,
Speaker1: with,
Speaker1: when you are not brave,
Speaker1: or when something bad wants to happen
Speaker0: When you are not brave.
Speaker1: what is the emotion that comes with when something bad wants to happen?
Speaker0: Demolition?
Speaker1: emotion emotion emotion the feeling.
Speaker1: that comes when you
Speaker0: That's what am talking.
Speaker1: What did you say?
Speaker1: like how do you feel when you are when you are,
Speaker1: terrified ehen what's the opposite of what's the meaning of terrified?",Fear,"['Scared', 'Terror', 'Frightened', 'Shock', 'Timid']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.52311772108078,"[8.457732292299625e-06, 0.002979951212182641, 2.4474964448018e-05, 0.47085627913475037, 0.0030131060630083084]","_______________________

---

Trans",True,1,False,0,"Speaker1: One computer device input device.
Speaker1: They taught us in primary
Speaker0: No.
Speaker1: No no no.
Speaker0: Hold on I'm coming I will get it.",Joystick,"['Control', 'Lever', 'Hand', 'Videogame', 'Airplane']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.9090283513069153,"[0.02090289816260338, 0.05859933793544769, 0.0024118092842400074, 4.5743131948938753e-08, 0.009057552553713322]",Cristiano Ronaldo.,True,1,True,1,"Speaker0: see then we used to argue with
Speaker0: with him and messi
Speaker1: Ronaldo
Speaker0: What's his full name?",Cristiano Ronaldo,"['Striker', 'Soccer', 'Famous', 'Fast', 'Football']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.2295546978712082,"[0.04133418947458267, 2.094715637213085e-05, 0.14768558740615845, 0.14297041296958923, 0.4384342133998871]",Windows.,False,0,False,0,"Speaker0: Ah
Speaker0: Do it
Speaker1: I know but what is his popular, what is his most
Speaker1: like his invention that is popular?
Speaker1: What's the name of the
Speaker0: Microsoft?
Speaker1: Microsoft what?
Speaker0: Ok, Microsoft office, Microsoft suite
Speaker1: No, Microsoft something
Speaker1: Try
Speaker0: Operating system. No
Speaker1: It has different versions
Speaker0: What?
Speaker1: They have version something, version, Microsoft
Speaker0: Windows",Microsoft Windows,"['Software', 'System', 'Operating', 'Computer', 'Bill Gates']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.40273603796958923,"[0.03586072474718094, 0.004788475576788187, 0.042949188500642776, 0.3338156044483185, 0.1798500120639801]",Lego.,True,1,False,0,"Speaker1: when we were small we used to build castle
Speaker1: with our leg you said
Speaker1: yes correct
Speaker1: who is the greatest
Speaker1: ah I've said it",Sand,"['Beach', 'Fine', 'Stone', 'Pebbles', 'Erosion']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.0005635516718029976,"[0.00011036569776479155, 0.13426682353019714, 0.05081762745976448, 0.17748306691646576, 0.63675856590271]",Titanic.,False,0,False,0,"Speaker1: Ok so am about to describe something to you but,
Speaker1: emm.
Speaker1: alright so,
Speaker0: Yeah.
Speaker1: There is a there is a particular ehh film that is popular and there are,
Speaker1: emm its name is,
Speaker1: but in the movie something sank.",Ship,"['Water', 'Boat', 'Sea', 'Ocean', 'Vessel']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.10496915876865387,"[0.22045600414276123, 0.28045979142189026, 0.013597685843706131, 0.2642206847667694, 0.1162966936826706]",Acne.,False,0,False,0,"Speaker1: Alright.
Speaker1: And erm so what
Speaker1: What is the name of
Speaker1: So if you have a pimple on your face.
Speaker1: And you want.
Speaker0: Acne?
Speaker1: Hello.
Speaker0: What?
Speaker1: I think if you have a pimple on your face and you want to remove it.
Speaker1: As a Nigerian you know you normally.
Speaker0: Uhh you press it.
Speaker1: Ehh another word but.
Speaker0: Hmm.
Speaker0: Break?
Speaker1: No.
Speaker1: Yeah.
Speaker1: It starts from B but it's not break.",Burst,"['Explode', 'Balloon', 'Bomb', 'Detonate', 'Dynamite']",False
HuggingFaceH4/mistral-7b-sft-beta,True,no_answers,221,en_ng,0.9062724709510803,"[0.06250890344381332, 0.01947180926799774, 0.010870326310396194, 1.532625219624606e-06, 0.0008750246488489211]",Friends.,True,1,False,0,"Speaker0: There's a particular series
Speaker1: yes
Speaker0: About people who lived together
Speaker0: In an apartment, very popular
Speaker1: Friends
Speaker0: Yes there's a particular actor which is how will I describe it
Speaker1: It's a girl, she's a girl
Speaker1: Jennifer
Speaker0: No but she's now I think she's mostly popular than the rest.",Jennifer Aniston,"['Friends', 'Brad Pitt', 'Rachel', 'American', 'Blonde']",False
